"","cancertype","nmdmetric","diff","pval","qval"
"66","GBMLGG","nmdfs_frac_decayed",0,0.622271513295853,0.935818051917123
"67","GBMLGG","nmdfs_med",0.176119633375908,0.919297644688588,1
"68","GBMLGG","nmdfs_med.wt",0.100963384841415,0.748676137238173,0.962583605020508
"69","GBMLGG","nmdfs_mean",0.342308317514246,0.765356716519107,0.972911080320899
"70","GBMLGG","nmdfs_mean.wt",0.0982848264673932,0.711647164045504,0.96021017063931
"71","GBMLGG","nmdns_frac_decayed",0,0.168451470370512,0.63169301388942
"72","GBMLGG","nmdns_med",6.45358020849674,0.147978631907364,0.608519269776876
"73","GBMLGG","nmdns_med.wt",6.82793194454289,0.124769845865293,0.608519269776876
"74","GBMLGG","nmdns_mean",6.45358020849674,0.131727331247585,0.608519269776876
"75","GBMLGG","nmdns_mean.wt",6.82793194454289,0.118161174751371,0.608519269776876
"76","HNSC","nmdptc_frac_decayed",0,0.935920655462692,1
"77","HNSC","nmdptc_med",0.042943363342267,1,1
"78","HNSC","nmdptc_med.wt",0.142727966336272,0.412495338097423,0.859097979717438
"79","HNSC","nmdptc_mean",-0.0670924180290809,0.471901408544454,0.899812007817815
"80","HNSC","nmdptc_mean.wt",0.0550651176382313,0.522525878240082,0.919227155268715
"81","HNSC","nmdfs_frac_decayed",0.25,0.109328921840659,0.608519269776876
"82","HNSC","nmdfs_med",0.355856677702756,0.279214884358704,0.725979246177471
"83","HNSC","nmdfs_med.wt",0.580710845534569,0.0713137212258623,0.558186998026671
"84","HNSC","nmdfs_mean",0.301625305466881,0.316377258686155,0.757333448686891
"85","HNSC","nmdfs_mean.wt",0.563876029482937,0.0885154000469928,0.608519269776876
"86","HNSC","nmdns_frac_decayed",-0.25,0.655809398163955,0.951032084619063
"87","HNSC","nmdns_med",-0.353612072092232,0.689161696970335,0.951296820971322
"88","HNSC","nmdns_med.wt",0.0261695452337062,0.896595464360711,0.998683066738416
"89","HNSC","nmdns_mean",-0.461720106542524,0.363018499081021,0.80870457716069
"90","HNSC","nmdns_mean.wt",-0.0157657599863855,0.960138657461009,1
"91","KIPAN","nmdptc_frac_decayed",-0.0555555555555556,0.840018891003469,0.989551049611417
"92","KIPAN","nmdptc_med",0,0.557906854875362,0.924698528521998
"93","KIPAN","nmdptc_med.wt",0,0.586767929346642,0.924698528521998
"94","KIPAN","nmdptc_mean",-0.0728405421660444,0.60336550285905,0.924698528521998
"95","KIPAN","nmdptc_mean.wt",-0.0133343106783434,0.683104015932225,0.951032084619063
"96","KIPAN","nmdfs_frac_decayed",-0.0714285714285715,0.845581311340043,0.990412742104025
"97","KIPAN","nmdfs_med",-0.0234943990712398,0.850601081287826,0.990412742104025
"98","KIPAN","nmdfs_med.wt",-0.00221593298907785,0.879808639333177,0.994867301660001
"99","KIPAN","nmdfs_mean",0.0438147820343878,0.942911528292239,1
"100","KIPAN","nmdfs_mean.wt",-0.00930638922019407,0.976725155350004,1
"101","KIPAN","nmdns_frac_decayed",-0.5,0.190594162970925,0.641695085644563
"102","KIPAN","nmdns_med",-0.5067177055749,0.106156812867857,0.608519269776876
"103","KIPAN","nmdns_med.wt",-0.176669336840338,0.154337427134353,0.608519269776876
"104","KIPAN","nmdns_mean",-0.523335038032913,0.123290748960903,0.608519269776876
"105","KIPAN","nmdns_mean.wt",-0.204840169908705,0.138167104429615,0.608519269776876
"106","LUAD","nmdptc_frac_decayed",0.0322966507177033,0.526197452237129,0.919227155268715
"107","LUAD","nmdptc_med",0.0145208567106724,0.424003714419493,0.867280324948963
"108","LUAD","nmdptc_med.wt",0.00665208966632553,0.256957482507936,0.696571488726331
"109","LUAD","nmdptc_mean",0.218748191241462,0.316329903306002,0.757333448686891
"110","LUAD","nmdptc_mean.wt",0.0195012648818071,0.0987613997581974,0.608519269776876
"111","LUAD","nmdfs_frac_decayed",0.0625,0.440623893520452,0.885181928947337
"112","LUAD","nmdfs_med",0.191863557620075,0.156365812008113,0.608519269776876
"113","LUAD","nmdfs_med.wt",0.0269254641586769,0.0614891232286805,0.512409360239005
"114","LUAD","nmdfs_mean",0.0811178310998064,0.220582879945871,0.655104853346819
"115","LUAD","nmdfs_mean.wt",0.0834049128889238,0.076393439865452,0.57295079899089
"116","LUAD","nmdns_frac_decayed",-0.0237556561085973,0.808990466015721,0.989551049611417
"117","LUAD","nmdns_med",-0.0198161847718587,0.668543201335934,0.951032084619063
"118","LUAD","nmdns_med.wt",0.00770616226561938,1,1
"119","LUAD","nmdns_mean",0.128007971299446,0.739160196137098,0.96021017063931
"120","LUAD","nmdns_mean.wt",0.0436297299507674,0.812010915393802,0.989551049611417
"121","LUSC","nmdptc_frac_decayed",-0.221969696969697,0.23052389571179,0.655104853346819
"122","LUSC","nmdptc_med",-0.0921174215344551,0.623878701278082,0.935818051917123
"123","LUSC","nmdptc_med.wt",-0.0421237468206427,0.520806541239978,0.919227155268715
"124","LUSC","nmdptc_mean",-0.253537266553838,0.623878701278082,0.935818051917123
"125","LUSC","nmdptc_mean.wt",-0.0624206825318021,0.571358259903152,0.924698528521998
"126","LUSC","nmdfs_frac_decayed",0,0.820587140972388,0.989551049611417
"127","LUSC","nmdfs_med",-1.8795755983744,0.722791224901091,0.96021017063931
"128","LUSC","nmdfs_med.wt",-2.01404586876186,0.968559887123876,1
"129","LUSC","nmdfs_mean",-1.89844719012268,0.664608024987168,0.951032084619063
"130","LUSC","nmdfs_mean.wt",-1.93131009804718,0.968559887123876,1
"131","LUSC","nmdns_frac_decayed",-0.376298701298701,0.0199273125422335,0.263743842470738
"132","LUSC","nmdns_med",-0.486139475972612,0.202337114829916,0.641695085644563
"133","LUSC","nmdns_med.wt",-0.0818009195765077,0.0583492399385958,0.504945345622464
