"var","hr","pval","hr_ci95"
"tnm_stageIII",3.7,"7.36e-07","2.2 to 6.2"
"tnm_stageIV",2.9,"2.14e-02","1.2 to 7.3"
"COL5A1_cna",1.4,"4.60e-02","1 to 1.8"
"age.cat>=65",1.4,"1.70e-01","0.9 to 2.1"
"gendermale",1,"8.74e-01","0.7 to 1.6"
"tnm_stageII",3.2,"2.02e-05","1.9 to 5.6"
"tnm_stageIII",4,"1.76e-07","2.4 to 6.8"
"tnm_stageIV",3.3,"9.35e-03","1.3 to 8.1"
"COL5A1_mut",0.5,"4.83e-01","0.1 to 3"
"age.cat>=65",1.3,"1.81e-01","0.9 to 2.1"
"gendermale",1,"9.79e-01","0.7 to 1.5"
"tnm_stageII",3,"6.46e-05","1.7 to 5"
"tnm_stageIII",3.7,"6.08e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.36e-02","1.3 to 7.5"
"ARID5B_cna",0.9,"3.20e-01","0.6 to 1.2"
"age.cat>=65",1.4,"1.63e-01","0.9 to 2.1"
"gendermale",1.1,"7.96e-01","0.7 to 1.7"
"tnm_stageII",3,"4.82e-05","1.8 to 5.2"
"tnm_stageIII",3.9,"3.45e-07","2.3 to 6.5"
"tnm_stageIV",3.2,"1.02e-02","1.3 to 7.9"
"OVOL1_cna",1.1,"6.90e-01","0.8 to 1.5"
"age.cat>=65",1.4,"1.65e-01","0.9 to 2.1"
"gendermale",1,"9.57e-01","0.7 to 1.6"
"tnm_stageII",3,"5.82e-05","1.7 to 5.1"
"tnm_stageIII",3.7,"8.34e-07","2.2 to 6.3"
"tnm_stageIV",3.2,"1.13e-02","1.3 to 7.8"
"LAG3_cna",1.2,"1.50e-01","0.9 to 1.7"
"age.cat>=65",1.4,"1.02e-01","0.9 to 2.2"
"gendermale",0.9,"7.54e-01","0.6 to 1.5"
"tnm_stageII",2.7,"3.59e-04","1.6 to 4.6"
"tnm_stageIII",3.6,"1.52e-06","2.1 to 6.1"
"tnm_stageIV",2.9,"2.24e-02","1.2 to 7.1"
"ARID2_cna",0.8,"3.44e-01","0.6 to 1.2"
"age.cat>=65",1.4,"1.28e-01","0.9 to 2.2"
"gendermale",1,"8.54e-01","0.7 to 1.6"
"tnm_stageII",3.1,"4.37e-05","1.8 to 5.3"
"tnm_stageIII",3.7,"7.12e-07","2.2 to 6.2"
"tnm_stageIV",3.3,"9.41e-03","1.3 to 8.1"
"ARID2_mut",1.4,"3.03e-01","0.7 to 2.6"
"age.cat>=65",1.4,"1.52e-01","0.9 to 2.1"
"gendermale",1,"9.13e-01","0.6 to 1.5"
"tnm_stageII",3,"4.77e-05","1.8 to 5.2"
"tnm_stageIII",3.8,"4.07e-07","2.3 to 6.4"
"tnm_stageIV",3.3,"9.80e-03","1.3 to 8"
"IFNG_cna",1.2,"2.53e-01","0.9 to 1.5"
"age.cat>=65",1.3,"2.14e-01","0.9 to 2"
"gendermale",1,"9.71e-01","0.7 to 1.6"
"tnm_stageII",2.8,"1.66e-04","1.6 to 4.8"
"tnm_stageIII",3.8,"4.34e-07","2.3 to 6.4"
"tnm_stageIV",3,"1.60e-02","1.2 to 7.3"
"IFNG_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.3,"2.15e-01","0.9 to 2"
"gendermale",1.1,"8.18e-01","0.7 to 1.6"
"tnm_stageII",3.1,"2.44e-05","1.8 to 5.4"
"tnm_stageIII",3.8,"4.41e-07","2.3 to 6.4"
"tnm_stageIV",3.1,"1.37e-02","1.3 to 7.5"
"TCP11L2_cna",1.2,"2.15e-01","0.9 to 1.7"
"age.cat>=65",1.4,"1.47e-01","0.9 to 2.1"
"gendermale",0.9,"7.65e-01","0.6 to 1.5"
"tnm_stageII",2.9,"7.70e-05","1.7 to 5"
"tnm_stageIII",3.7,"8.72e-07","2.2 to 6.2"
"tnm_stageIV",3.4,"7.65e-03","1.4 to 8.4"
"B2M_cna",1.1,"6.87e-01","0.8 to 1.4"
"age.cat>=65",1.3,"1.85e-01","0.9 to 2.1"
"gendermale",1,"9.53e-01","0.6 to 1.5"
"tnm_stageII",3,"6.13e-05","1.7 to 5"
"tnm_stageIII",3.7,"6.96e-07","2.2 to 6.3"
"tnm_stageIV",3.2,"1.15e-02","1.3 to 7.8"
"B2M_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.53e-01","0.9 to 2.1"
"gendermale",1,"9.95e-01","0.7 to 1.5"
"tnm_stageII",3,"5.96e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"4.93e-07","2.3 to 6.3"
"tnm_stageIV",3.1,"1.20e-02","1.3 to 7.7"
"TP53_cna",1.1,"5.57e-01","0.8 to 1.5"
"age.cat>=65",1.3,"2.29e-01","0.8 to 2.1"
"gendermale",1,"8.74e-01","0.6 to 1.5"
"tnm_stageII",2.9,"7.99e-05","1.7 to 5"
"tnm_stageIII",3.8,"4.93e-07","2.3 to 6.3"
"tnm_stageIV",3,"1.73e-02","1.2 to 7.4"
"TP53_mut",1.2,"2.41e-01","0.9 to 1.6"
"age.cat>=65",1.3,"1.81e-01","0.9 to 2.1"
"gendermale",1,"9.83e-01","0.6 to 1.5"
"tnm_stageII",3,"4.66e-05","1.8 to 5.2"
"tnm_stageIII",3.7,"1.07e-06","2.2 to 6.2"
"tnm_stageIV",3.3,"9.20e-03","1.3 to 8.1"
"TMEM88_cna",1.1,"5.57e-01","0.8 to 1.5"
"age.cat>=65",1.3,"2.29e-01","0.8 to 2.1"
"gendermale",1,"8.74e-01","0.6 to 1.5"
"tnm_stageII",2.9,"7.99e-05","1.7 to 5"
"tnm_stageIII",3.8,"4.93e-07","2.3 to 6.3"
"tnm_stageIV",3,"1.73e-02","1.2 to 7.4"
"MYOCD_cna",0.9,"3.80e-01","0.6 to 1.2"
"age.cat>=65",1.4,"1.15e-01","0.9 to 2.2"
"gendermale",1.1,"8.11e-01","0.7 to 1.6"
"tnm_stageII",3,"4.65e-05","1.8 to 5.2"
"tnm_stageIII",3.8,"4.24e-07","2.3 to 6.4"
"tnm_stageIV",3.3,"9.05e-03","1.3 to 8.2"
"NCOR1_cna",0.9,"4.73e-01","0.7 to 1.2"
"age.cat>=65",1.4,"1.20e-01","0.9 to 2.2"
"gendermale",1,"8.69e-01","0.7 to 1.6"
"tnm_stageII",3,"5.17e-05","1.8 to 5.2"
"tnm_stageIII",3.8,"5.07e-07","2.2 to 6.3"
"tnm_stageIV",3.3,"9.44e-03","1.3 to 8.2"
"NCOR1_mut",7.9,"5.03e-02","1 to 63"
"age.cat>=65",1.4,"1.70e-01","0.9 to 2.1"
"gendermale",1,"9.34e-01","0.6 to 1.5"
"tnm_stageII",3,"6.24e-05","1.7 to 5"
"tnm_stageIII",3.7,"1.07e-06","2.2 to 6.2"
"tnm_stageIV",3.2,"1.16e-02","1.3 to 7.7"
"NF1_cna",0.8,"2.43e-01","0.6 to 1.1"
"age.cat>=65",1.4,"1.02e-01","0.9 to 2.2"
"gendermale",1,"9.81e-01","0.6 to 1.5"
"tnm_stageII",3,"4.46e-05","1.8 to 5.2"
"tnm_stageIII",4.1,"2.60e-07","2.4 to 6.9"
"tnm_stageIV",3.7,"6.29e-03","1.4 to 9.4"
"NF1_mut",1.1,"7.18e-01","0.7 to 1.6"
"age.cat>=65",1.4,"1.46e-01","0.9 to 2.1"
"gendermale",1,"9.60e-01","0.7 to 1.6"
"tnm_stageII",2.9,"7.14e-05","1.7 to 5"
"tnm_stageIII",3.8,"4.71e-07","2.3 to 6.4"
"tnm_stageIV",3.2,"1.16e-02","1.3 to 7.7"
"ALPK2_cna",1,"9.63e-01","0.7 to 1.4"
"age.cat>=65",1.4,"1.60e-01","0.9 to 2.1"
"gendermale",1,"9.85e-01","0.7 to 1.6"
"tnm_stageII",3,"6.31e-05","1.7 to 5"
"tnm_stageIII",3.8,"5.21e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.29e-02","1.3 to 7.8"
"ALPK2_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.4,"1.56e-01","0.9 to 2.1"
"gendermale",1,"8.98e-01","0.7 to 1.6"
"tnm_stageII",3,"5.35e-05","1.8 to 5.1"
"tnm_stageIII",3.7,"6.15e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.38e-02","1.3 to 7.5"
"LPAR2_cna",0.9,"7.23e-01","0.7 to 1.3"
"age.cat>=65",1.4,"1.49e-01","0.9 to 2.1"
"gendermale",1,"9.85e-01","0.6 to 1.5"
"tnm_stageII",2.9,"9.44e-05","1.7 to 5"
"tnm_stageIII",3.7,"1.24e-06","2.2 to 6.3"
"tnm_stageIV",3.1,"1.29e-02","1.3 to 7.6"
"TGFB1_cna",1.2,"2.32e-01","0.9 to 1.7"
"age.cat>=65",1.3,"1.85e-01","0.9 to 2.1"
"gendermale",1,"8.20e-01","0.6 to 1.5"
"tnm_stageII",3,"6.50e-05","1.7 to 5"
"tnm_stageIII",4,"2.77e-07","2.3 to 6.7"
"tnm_stageIV",3.3,"9.16e-03","1.3 to 8.1"
"TGFB1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.4,"1.43e-01","0.9 to 2.1"
"gendermale",1,"9.33e-01","0.7 to 1.6"
"tnm_stageII",3,"4.48e-05","1.8 to 5.2"
"tnm_stageIII",3.8,"5.17e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.25e-02","1.3 to 7.6"
"CIC_cna",1.2,"1.73e-01","0.9 to 1.7"
"age.cat>=65",1.3,"1.89e-01","0.9 to 2.1"
"gendermale",0.9,"8.09e-01","0.6 to 1.5"
"tnm_stageII",2.9,"6.67e-05","1.7 to 5"
"tnm_stageIII",4,"2.56e-07","2.4 to 6.7"
"tnm_stageIV",3.3,"8.98e-03","1.3 to 8.2"
"CIC_mut",1,"9.44e-01","0.4 to 2.8"
"age.cat>=65",1.4,"1.56e-01","0.9 to 2.1"
"gendermale",1,"9.85e-01","0.7 to 1.5"
"tnm_stageII",3,"6.23e-05","1.7 to 5"
"tnm_stageIII",3.8,"6.16e-07","2.2 to 6.4"
"tnm_stageIV",3.1,"1.21e-02","1.3 to 7.7"
"CSNK2A1_cna",1,"8.35e-01","0.7 to 1.3"
"age.cat>=65",1.4,"1.55e-01","0.9 to 2.1"
"gendermale",1,"9.61e-01","0.7 to 1.6"
"tnm_stageII",3,"6.23e-05","1.7 to 5"
"tnm_stageIII",3.8,"6.87e-07","2.2 to 6.3"
"tnm_stageIV",3.2,"1.18e-02","1.3 to 7.7"
"ASXL1_cna",1.1,"7.38e-01","0.8 to 1.5"
"age.cat>=65",1.4,"1.52e-01","0.9 to 2.1"
"gendermale",1,"1.00e+00","0.6 to 1.5"
"tnm_stageII",3,"5.98e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"4.63e-07","2.3 to 6.4"
"tnm_stageIV",3.1,"1.25e-02","1.3 to 7.6"
"IFNGR2_cna",1.3,"9.98e-02","1 to 1.7"
"age.cat>=65",1.4,"1.63e-01","0.9 to 2.1"
"gendermale",1.1,"7.63e-01","0.7 to 1.7"
"tnm_stageII",3.1,"3.07e-05","1.8 to 5.4"
"tnm_stageIII",4.1,"1.76e-07","2.4 to 6.9"
"tnm_stageIV",3.3,"9.72e-03","1.3 to 8"
"EP300_cna",1.4,"1.99e-02","1.1 to 1.9"
"age.cat>=65",1.4,"1.04e-01","0.9 to 2.2"
"gendermale",1,"9.56e-01","0.6 to 1.5"
"tnm_stageII",2.7,"4.10e-04","1.5 to 4.6"
"tnm_stageIII",3.8,"5.52e-07","2.2 to 6.3"
"tnm_stageIV",3.3,"1.01e-02","1.3 to 8"
"EP300_mut",12.1,"1.62e-02","1.6 to 93"
"age.cat>=65",1.4,"1.27e-01","0.9 to 2.2"
"gendermale",1,"9.38e-01","0.7 to 1.6"
"tnm_stageII",3.1,"4.00e-05","1.8 to 5.2"
"tnm_stageIII",3.9,"3.17e-07","2.3 to 6.6"
"tnm_stageIV",3.2,"1.03e-02","1.3 to 7.9"
"DDX3X_cna",1.1,"5.17e-01","0.8 to 1.7"
"age.cat>=65",1.4,"1.72e-01","0.9 to 2.1"
"gendermale",1,"9.95e-01","0.6 to 1.5"
"tnm_stageII",3,"5.12e-05","1.8 to 5.1"
"tnm_stageIII",3.8,"4.98e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.43e-02","1.3 to 7.5"
"DDX3X_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.4,"1.55e-01","0.9 to 2.1"
"gendermale",1,"9.89e-01","0.7 to 1.5"
"tnm_stageII",3,"6.24e-05","1.7 to 5"
"tnm_stageIII",3.8,"4.89e-07","2.3 to 6.3"
"tnm_stageIV",3.1,"1.21e-02","1.3 to 7.7"
"SSX5_cna",1,"8.29e-01","0.7 to 1.5"
"age.cat>=65",1.4,"1.59e-01","0.9 to 2.1"
"gendermale",1,"9.81e-01","0.7 to 1.5"
"tnm_stageII",3,"6.10e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"5.02e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.32e-02","1.3 to 7.6"
"FOXP3_cna",1.2,"3.26e-01","0.8 to 1.8"
"age.cat>=65",1.4,"1.69e-01","0.9 to 2.1"
"gendermale",1,"9.76e-01","0.7 to 1.6"
"tnm_stageII",3,"4.68e-05","1.8 to 5.2"
"tnm_stageIII",3.8,"5.25e-07","2.2 to 6.3"
"tnm_stageIV",3,"1.53e-02","1.2 to 7.4"
"SMC1A_cna",1.2,"4.09e-01","0.8 to 1.7"
"age.cat>=65",1.3,"2.00e-01","0.9 to 2.1"
"gendermale",1,"9.50e-01","0.7 to 1.6"
"tnm_stageII",3,"4.99e-05","1.8 to 5.1"
"tnm_stageIII",3.8,"5.08e-07","2.2 to 6.3"
"tnm_stageIV",3,"1.55e-02","1.2 to 7.4"
"MORC4_cna",0.8,"1.99e-01","0.5 to 1.1"
"age.cat>=65",1.4,"1.46e-01","0.9 to 2.1"
"gendermale",1,"9.90e-01","0.7 to 1.5"
"tnm_stageII",2.9,"7.71e-05","1.7 to 5"
"tnm_stageIII",4.1,"2.20e-07","2.4 to 7"
"tnm_stageIV",3.2,"1.01e-02","1.3 to 7.9"
"CUL4B_cna",0.8,"3.54e-01","0.6 to 1.2"
"age.cat>=65",1.3,"1.77e-01","0.9 to 2.1"
"gendermale",1,"9.39e-01","0.7 to 1.6"
"tnm_stageII",2.9,"1.01e-04","1.7 to 4.9"
"tnm_stageIII",3.9,"3.29e-07","2.3 to 6.6"
"tnm_stageIV",3.2,"1.16e-02","1.3 to 7.7"
"TMB",1,"5.63e-01","1 to 1"
"age.cat>=65",1.4,"1.68e-01","0.9 to 2.1"
"gendermale",1,"9.64e-01","0.7 to 1.6"
"tnm_stageII",3,"5.93e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"4.34e-07","2.3 to 6.5"
"tnm_stageIV",3.1,"1.30e-02","1.3 to 7.6"
"PDL1",1,"6.69e-01","1 to 1"
"age.cat>=65",1.3,"1.89e-01","0.9 to 2.1"
"gendermale",1,"9.87e-01","0.6 to 1.5"
"tnm_stageII",2.9,"7.47e-05","1.7 to 5"
"tnm_stageIII",3.8,"4.49e-07","2.3 to 6.4"
"tnm_stageIV",3.1,"1.38e-02","1.3 to 7.6"
"silent.catmed",1,"9.14e-01","0.6 to 1.7"
"silent.cathigh",0.8,"5.01e-01","0.4 to 1.5"
"age.cat>=65",1.3,"1.96e-01","0.9 to 2.1"
"gendermale",1,"9.97e-01","0.6 to 1.5"
"tnm_stageII",3,"5.68e-05","1.8 to 5.1"
"tnm_stageIII",3.9,"3.81e-07","2.3 to 6.6"
"tnm_stageIV",3.1,"1.30e-02","1.3 to 7.6"
"missense.catmed",1,"9.45e-01","0.6 to 1.7"
"missense.cathigh",0.8,"4.76e-01","0.4 to 1.5"
"age.cat>=65",1.3,"1.85e-01","0.9 to 2.1"
"gendermale",1,"9.94e-01","0.6 to 1.5"
"tnm_stageII",3,"5.37e-05","1.8 to 5.1"
"tnm_stageIII",3.9,"4.11e-07","2.3 to 6.6"
"tnm_stageIV",3.1,"1.29e-02","1.3 to 7.6"
"nonsense.catmed",0.8,"4.72e-01","0.5 to 1.4"
"nonsense.cathigh",0.7,"2.35e-01","0.4 to 1.3"
"age.cat>=65",1.4,"1.54e-01","0.9 to 2.1"
"gendermale",1,"8.80e-01","0.7 to 1.6"
"tnm_stageII",3,"4.92e-05","1.8 to 5.2"
"tnm_stageIII",4,"2.58e-07","2.4 to 6.9"
"tnm_stageIV",3.1,"1.20e-02","1.3 to 7.7"
"frameshift.catmed",1.3,"3.15e-01","0.8 to 2.1"
"frameshift.cathigh",0.8,"4.19e-01","0.4 to 1.4"
"age.cat>=65",1.3,"2.32e-01","0.8 to 2"
"gendermale",1,"8.40e-01","0.6 to 1.5"
"tnm_stageII",2.8,"1.92e-04","1.6 to 4.8"
"tnm_stageIII",3.9,"3.03e-07","2.3 to 6.7"
"tnm_stageIV",2.9,"2.20e-02","1.2 to 7"
"total.catmed",1,"9.90e-01","0.6 to 1.7"
"total.cathigh",0.8,"4.40e-01","0.4 to 1.4"
"age.cat>=65",1.3,"1.78e-01","0.9 to 2.1"
"gendermale",1,"9.82e-01","0.6 to 1.5"
"tnm_stageII",3,"5.35e-05","1.8 to 5.1"
"tnm_stageIII",3.9,"4.10e-07","2.3 to 6.7"
"tnm_stageIV",3.1,"1.27e-02","1.3 to 7.6"
"GZMA.catmed",0.7,"2.12e-01","0.5 to 1.2"
"GZMA.cathigh",0.6,"1.03e-01","0.3 to 1.1"
"age.cat>=65",1.4,"1.49e-01","0.9 to 2.1"
"gendermale",1,"8.66e-01","0.6 to 1.5"
"tnm_stageII",3,"7.20e-05","1.7 to 5.1"
"tnm_stageIII",3.5,"4.63e-06","2 to 5.9"
"tnm_stageIV",2.7,"3.09e-02","1.1 to 6.8"
"PRF1.catmed",0.8,"5.17e-01","0.5 to 1.4"
"PRF1.cathigh",0.9,"7.18e-01","0.5 to 1.6"
"age.cat>=65",1.4,"1.39e-01","0.9 to 2.1"
"gendermale",1,"9.49e-01","0.7 to 1.6"
"tnm_stageII",3,"5.48e-05","1.8 to 5.1"
"tnm_stageIII",3.8,"5.89e-07","2.3 to 6.5"
"tnm_stageIV",3,"1.57e-02","1.2 to 7.4"
"nmdptc_max.catmed",1.5,"1.25e-01","0.9 to 2.6"
"nmdptc_max.cathigh",1,"9.97e-01","0.5 to 1.8"
"age.cat>=65",1.3,"1.84e-01","0.9 to 2.1"
"gendermale",1,"9.83e-01","0.6 to 1.5"
"tnm_stageII",3.2,"2.68e-05","1.8 to 5.4"
"tnm_stageIII",3.9,"9.61e-07","2.3 to 6.7"
"tnm_stageIV",3.4,"7.65e-03","1.4 to 8.4"
"nmdptc_n_decayed.catmed",1,"8.94e-01","0.6 to 1.6"
"nmdptc_n_decayed.cathigh",0.9,"6.08e-01","0.5 to 1.5"
"age.cat>=65",1.4,"1.70e-01","0.9 to 2.1"
"gendermale",1,"9.94e-01","0.6 to 1.5"
"tnm_stageII",3,"5.43e-05","1.8 to 5.1"
"tnm_stageIII",3.9,"7.00e-07","2.3 to 6.7"
"tnm_stageIV",3.1,"1.23e-02","1.3 to 7.7"
"nmdptc_frac_decayed.catmed",1.4,"2.43e-01","0.8 to 2.3"
"nmdptc_frac_decayed.cathigh",1.2,"5.93e-01","0.7 to 2.1"
"age.cat>=65",1.4,"1.18e-01","0.9 to 2.2"
"gendermale",1,"9.14e-01","0.7 to 1.6"
"tnm_stageII",3.1,"5.87e-05","1.8 to 5.3"
"tnm_stageIII",3.8,"7.25e-07","2.2 to 6.4"
"tnm_stageIV",3.2,"1.07e-02","1.3 to 7.9"
"nmdptc_med.catmed",1,"8.93e-01","0.6 to 1.6"
"nmdptc_med.cathigh",1,"8.76e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.70e-01","0.9 to 2.1"
"gendermale",1,"9.83e-01","0.7 to 1.5"
"tnm_stageII",3,"6.94e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"8.25e-07","2.2 to 6.5"
"tnm_stageIV",3.2,"1.22e-02","1.3 to 7.8"
"nmdptc_med.wt.catmed",1,"8.92e-01","0.6 to 1.8"
"nmdptc_med.wt.cathigh",1.1,"6.96e-01","0.6 to 2"
"age.cat>=65",1.4,"1.43e-01","0.9 to 2.1"
"gendermale",1,"9.92e-01","0.6 to 1.5"
"tnm_stageII",2.9,"8.92e-05","1.7 to 5"
"tnm_stageIII",3.7,"9.38e-07","2.2 to 6.3"
"tnm_stageIV",3.1,"1.43e-02","1.3 to 7.6"
"nmdptc_mean.catmed",1.2,"5.89e-01","0.7 to 2"
"nmdptc_mean.cathigh",1.3,"4.38e-01","0.7 to 2.2"
"age.cat>=65",1.4,"1.25e-01","0.9 to 2.2"
"gendermale",1,"9.82e-01","0.6 to 1.5"
"tnm_stageII",3,"6.41e-05","1.7 to 5.1"
"tnm_stageIII",3.7,"6.67e-07","2.2 to 6.3"
"tnm_stageIV",3.2,"1.18e-02","1.3 to 7.9"
"nmdptc_mean.wt.catmed",1,"8.96e-01","0.6 to 1.6"
"nmdptc_mean.wt.cathigh",0.9,"8.11e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.76e-01","0.9 to 2.1"
"gendermale",1,"9.82e-01","0.7 to 1.5"
"tnm_stageII",3,"6.05e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"5.71e-07","2.3 to 6.5"
"tnm_stageIV",3.1,"1.28e-02","1.3 to 7.7"
"nmdfs_max.catmed",1.2,"5.26e-01","0.7 to 2.1"
"nmdfs_max.cathigh",1.5,"2.10e-01","0.8 to 2.7"
"age.cat>=65",1.5,"9.26e-02","0.9 to 2.3"
"gendermale",1,"9.39e-01","0.7 to 1.6"
"tnm_stageII",2.9,"7.54e-05","1.7 to 5"
"tnm_stageIII",3.6,"1.66e-06","2.1 to 6.2"
"tnm_stageIV",3.3,"8.95e-03","1.3 to 8.1"
"nmdfs_n_decayed.catmed",0.7,"1.59e-01","0.4 to 1.2"
"nmdfs_n_decayed.cathigh",1.3,"3.82e-01","0.7 to 2.1"
"age.cat>=65",1.4,"1.03e-01","0.9 to 2.3"
"gendermale",1,"8.50e-01","0.7 to 1.6"
"tnm_stageII",3.1,"3.34e-05","1.8 to 5.3"
"tnm_stageIII",3.8,"1.28e-06","2.2 to 6.4"
"tnm_stageIV",3,"1.49e-02","1.2 to 7.4"
"nmdfs_frac_decayed.catmed",0.9,"6.20e-01","0.5 to 1.5"
"nmdfs_frac_decayed.cathigh",1,"9.09e-01","0.6 to 1.8"
"age.cat>=65",1.4,"1.58e-01","0.9 to 2.1"
"gendermale",1,"9.83e-01","0.6 to 1.5"
"tnm_stageII",3,"7.46e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"7.14e-07","2.2 to 6.4"
"tnm_stageIV",3,"1.79e-02","1.2 to 7.3"
"nmdfs_med.catmed",0.9,"6.34e-01","0.5 to 1.5"
"nmdfs_med.cathigh",1.4,"2.52e-01","0.8 to 2.5"
"age.cat>=65",1.4,"1.05e-01","0.9 to 2.2"
"gendermale",1,"9.69e-01","0.6 to 1.5"
"tnm_stageII",2.9,"1.19e-04","1.7 to 4.9"
"tnm_stageIII",3.8,"6.35e-07","2.2 to 6.4"
"tnm_stageIV",3,"1.55e-02","1.2 to 7.5"
"nmdfs_med.wt.catmed",0.8,"4.28e-01","0.5 to 1.4"
"nmdfs_med.wt.cathigh",1,"9.10e-01","0.6 to 1.8"
"age.cat>=65",1.4,"1.39e-01","0.9 to 2.1"
"gendermale",1,"9.89e-01","0.6 to 1.5"
"tnm_stageII",2.9,"8.92e-05","1.7 to 4.9"
"tnm_stageIII",3.8,"5.30e-07","2.3 to 6.4"
"tnm_stageIV",2.9,"2.34e-02","1.2 to 7.1"
"nmdfs_mean.catmed",1.1,"8.50e-01","0.6 to 1.8"
"nmdfs_mean.cathigh",1.5,"1.54e-01","0.8 to 2.8"
"age.cat>=65",1.5,"8.65e-02","0.9 to 2.3"
"gendermale",1,"9.77e-01","0.6 to 1.5"
"tnm_stageII",2.9,"9.51e-05","1.7 to 4.9"
"tnm_stageIII",3.7,"6.70e-07","2.2 to 6.3"
"tnm_stageIV",3,"1.71e-02","1.2 to 7.5"
"nmdfs_mean.wt.catmed",0.7,"1.98e-01","0.4 to 1.2"
"nmdfs_mean.wt.cathigh",1,"9.37e-01","0.6 to 1.7"
"age.cat>=65",1.3,"2.02e-01","0.9 to 2.1"
"gendermale",1,"9.48e-01","0.7 to 1.6"
"tnm_stageII",3,"5.96e-05","1.7 to 5.1"
"tnm_stageIII",4,"2.77e-07","2.4 to 6.8"
"tnm_stageIV",2.7,"2.93e-02","1.1 to 6.8"
"nmdns_max.catmed",1.2,"5.75e-01","0.7 to 2"
"nmdns_max.cathigh",0.9,"6.86e-01","0.5 to 1.6"
"age.cat>=65",1.4,"1.50e-01","0.9 to 2.1"
"gendermale",1,"9.90e-01","0.7 to 1.5"
"tnm_stageII",3.1,"5.08e-05","1.8 to 5.3"
"tnm_stageIII",3.8,"9.67e-07","2.2 to 6.4"
"tnm_stageIV",3.2,"1.03e-02","1.3 to 7.9"
"nmdns_n_decayed.catmed",0.8,"2.99e-01","0.5 to 1.3"
"nmdns_n_decayed.cathigh",0.7,"2.73e-01","0.4 to 1.3"
"age.cat>=65",1.4,"1.39e-01","0.9 to 2.1"
"gendermale",1,"9.33e-01","0.7 to 1.6"
"tnm_stageII",3.1,"3.56e-05","1.8 to 5.3"
"tnm_stageIII",4.1,"2.54e-07","2.4 to 7.1"
"tnm_stageIV",3.1,"1.38e-02","1.3 to 7.5"
"nmdns_frac_decayed.catmed",1.1,"7.84e-01","0.6 to 1.8"
"nmdns_frac_decayed.cathigh",1,"9.03e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.55e-01","0.9 to 2.1"
"gendermale",1,"9.78e-01","0.7 to 1.6"
"tnm_stageII",3,"7.21e-05","1.7 to 5.2"
"tnm_stageIII",3.8,"5.08e-07","2.3 to 6.4"
"tnm_stageIV",3.1,"1.48e-02","1.2 to 7.6"
"nmdns_med.catmed",1.2,"5.84e-01","0.7 to 1.9"
"nmdns_med.cathigh",1,"8.93e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.51e-01","0.9 to 2.1"
"gendermale",1,"9.56e-01","0.7 to 1.6"
"tnm_stageII",3,"6.08e-05","1.8 to 5.1"
"tnm_stageIII",3.8,"4.79e-07","2.3 to 6.4"
"tnm_stageIV",3,"1.69e-02","1.2 to 7.4"
"nmdns_med.wt.catmed",0.9,"6.76e-01","0.5 to 1.5"
"nmdns_med.wt.cathigh",0.8,"5.17e-01","0.5 to 1.5"
"age.cat>=65",1.4,"1.55e-01","0.9 to 2.1"
"gendermale",1,"9.71e-01","0.7 to 1.6"
"tnm_stageII",3.1,"5.36e-05","1.8 to 5.3"
"tnm_stageIII",3.8,"4.53e-07","2.3 to 6.5"
"tnm_stageIV",3.3,"1.00e-02","1.3 to 8.3"
"nmdns_mean.catmed",1.6,"7.85e-02","0.9 to 2.9"
"nmdns_mean.cathigh",1.4,"2.94e-01","0.7 to 2.6"
"age.cat>=65",1.4,"1.34e-01","0.9 to 2.1"
"gendermale",1,"9.37e-01","0.6 to 1.5"
"tnm_stageII",3,"7.72e-05","1.7 to 5.1"
"tnm_stageIII",3.8,"4.76e-07","2.3 to 6.4"
"tnm_stageIV",2.9,"1.96e-02","1.2 to 7.1"
"nmdns_mean.wt.catmed",1.4,"1.94e-01","0.8 to 2.4"
"nmdns_mean.wt.cathigh",1,"9.11e-01","0.5 to 1.7"
"age.cat>=65",1.4,"1.52e-01","0.9 to 2.1"
"gendermale",1,"9.77e-01","0.7 to 1.6"
