"var","hr","pval","hr_ci95"
"tnm_stageIII",2.6,"3.63e-06","1.7 to 3.9"
"tnm_stageIV",8.4,"0.00e+00","5.6 to 12.7"
"COL5A1_mut",1.6,"2.81e-01","0.7 to 3.9"
"age.cat>=65",1.8,"1.06e-04","1.3 to 2.5"
"gendermale",0.8,"1.05e-01","0.6 to 1.1"
"tnm_stageII",1,"8.95e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.37e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"ARID5B_cna",1.1,"7.16e-01","0.8 to 1.5"
"age.cat>=65",1.8,"9.48e-05","1.4 to 2.5"
"gendermale",0.8,"1.27e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.59e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"2.35e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"OVOL1_cna",0.6,"2.63e-02","0.4 to 0.9"
"age.cat>=65",1.8,"2.10e-04","1.3 to 2.4"
"gendermale",0.8,"1.45e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.44e-01","0.6 to 2"
"tnm_stageIII",2.6,"4.10e-06","1.7 to 3.9"
"tnm_stageIV",9.1,"0.00e+00","6.2 to 13.5"
"OVOL1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"7.57e-05","1.4 to 2.5"
"gendermale",0.8,"1.21e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.98e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.60e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.1"
"LAG3_cna",1,"8.91e-01","0.7 to 1.3"
"age.cat>=65",1.8,"8.00e-05","1.4 to 2.5"
"gendermale",0.8,"1.19e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.89e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.40e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.3"
"ARID2_cna",1,"7.78e-01","0.7 to 1.3"
"age.cat>=65",1.9,"7.51e-05","1.4 to 2.5"
"gendermale",0.8,"1.19e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.85e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.34e-06","1.8 to 4"
"tnm_stageIV",9,"0.00e+00","6 to 13.3"
"ARID2_mut",0,"9.91e-01","0 to Inf"
"age.cat>=65",1.8,"1.09e-04","1.3 to 2.5"
"gendermale",0.8,"1.39e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.98e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.22e-06","1.8 to 4"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"IFNG_cna",1,"8.92e-01","0.7 to 1.4"
"age.cat>=65",1.8,"8.71e-05","1.4 to 2.5"
"gendermale",0.8,"1.18e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.95e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.58e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TCP11L2_cna",1,"9.20e-01","0.7 to 1.4"
"age.cat>=65",1.8,"8.47e-05","1.4 to 2.5"
"gendermale",0.8,"1.19e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.92e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.45e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TCP11L2_mut",0,"9.93e-01","0 to Inf"
"age.cat>=65",1.8,"8.23e-05","1.4 to 2.5"
"gendermale",0.8,"1.17e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.92e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.32e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"B2M_cna",0.8,"6.99e-02","0.6 to 1"
"age.cat>=65",1.9,"5.97e-05","1.4 to 2.5"
"gendermale",0.8,"9.24e-02","0.6 to 1"
"tnm_stageII",1.1,"6.94e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"4.20e-06","1.7 to 3.9"
"tnm_stageIV",8.6,"0.00e+00","5.8 to 12.9"
"B2M_mut",0.1,"9.95e-01","0 to Inf"
"age.cat>=65",1.8,"7.97e-05","1.4 to 2.5"
"gendermale",0.8,"1.18e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.92e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.40e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TP53_cna",1,"9.22e-01","0.7 to 1.4"
"age.cat>=65",1.8,"8.33e-05","1.4 to 2.5"
"gendermale",0.8,"1.21e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.10e-01","0.6 to 2"
"tnm_stageIII",2.6,"3.26e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","5.9 to 13.2"
"TP53_mut",1.4,"1.38e-01","0.9 to 2"
"age.cat>=65",1.9,"6.76e-05","1.4 to 2.5"
"gendermale",0.8,"1.02e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.42e-01","0.6 to 2"
"tnm_stageIII",2.6,"3.25e-06","1.7 to 3.9"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"TMEM88_cna",1,"9.22e-01","0.7 to 1.4"
"age.cat>=65",1.8,"8.33e-05","1.4 to 2.5"
"gendermale",0.8,"1.21e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.10e-01","0.6 to 2"
"tnm_stageIII",2.6,"3.26e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","5.9 to 13.2"
"MYOCD_cna",1,"9.61e-01","0.7 to 1.4"
"age.cat>=65",1.8,"8.53e-05","1.4 to 2.5"
"gendermale",0.8,"1.21e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.03e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"3.09e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","5.9 to 13.2"
"NCOR1_cna",1.1,"6.10e-01","0.8 to 1.5"
"age.cat>=65",1.8,"1.08e-04","1.3 to 2.5"
"gendermale",0.8,"1.13e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.17e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"2.17e-06","1.8 to 4"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"NCOR1_mut",2,"1.67e-01","0.7 to 5.5"
"age.cat>=65",1.8,"1.03e-04","1.3 to 2.5"
"gendermale",0.8,"1.35e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.51e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.81e-06","1.8 to 4.1"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"NF1_cna",1.5,"1.80e-02","1.1 to 2.1"
"age.cat>=65",1.8,"1.88e-04","1.3 to 2.4"
"gendermale",0.8,"8.71e-02","0.6 to 1"
"tnm_stageII",1.3,"4.53e-01","0.7 to 2.4"
"tnm_stageIII",2.8,"5.69e-07","1.9 to 4.3"
"tnm_stageIV",9.7,"0.00e+00","6.5 to 14.6"
"NF1_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.9,"5.73e-05","1.4 to 2.5"
"gendermale",0.8,"1.44e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.09e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.79e-06","1.8 to 4"
"tnm_stageIV",8.8,"0.00e+00","6 to 13.1"
"ALPK2_cna",0.7,"1.29e-02","0.5 to 0.9"
"age.cat>=65",1.9,"5.06e-05","1.4 to 2.5"
"gendermale",0.7,"6.51e-02","0.5 to 1"
"tnm_stageII",1.1,"7.38e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"5.63e-06","1.7 to 3.8"
"tnm_stageIV",8.5,"0.00e+00","5.7 to 12.6"
"LPAR2_cna",0.6,"2.62e-02","0.4 to 0.9"
"age.cat>=65",1.8,"1.03e-04","1.3 to 2.5"
"gendermale",0.8,"1.22e-01","0.6 to 1.1"
"tnm_stageII",1.2,"5.85e-01","0.6 to 2.2"
"tnm_stageIII",2.7,"1.48e-06","1.8 to 4"
"tnm_stageIV",9.6,"0.00e+00","6.4 to 14.3"
"TGFB1_cna",0.7,"1.05e-01","0.5 to 1.1"
"age.cat>=65",1.9,"6.35e-05","1.4 to 2.5"
"gendermale",0.8,"1.20e-01","0.6 to 1.1"
"tnm_stageII",1.1,"6.64e-01","0.6 to 2.2"
"tnm_stageIII",2.6,"2.53e-06","1.8 to 4"
"tnm_stageIV",9.4,"0.00e+00","6.3 to 13.9"
"CIC_cna",0.8,"1.69e-01","0.5 to 1.1"
"age.cat>=65",1.9,"6.38e-05","1.4 to 2.5"
"gendermale",0.8,"1.24e-01","0.6 to 1.1"
"tnm_stageII",1.1,"6.83e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"2.37e-06","1.8 to 4"
"tnm_stageIV",9.3,"0.00e+00","6.2 to 13.8"
"CIC_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"9.56e-05","1.4 to 2.5"
"gendermale",0.8,"1.28e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.94e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.38e-06","1.8 to 4"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"CSNK2A1_cna",1,"9.09e-01","0.8 to 1.4"
"age.cat>=65",1.8,"7.84e-05","1.4 to 2.5"
"gendermale",0.8,"1.20e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.99e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.44e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"CSNK2A1_mut",NA," NA","NA to NA"
"age.cat>=65",1.8,"7.88e-05","1.4 to 2.5"
"gendermale",0.8,"1.19e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.92e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.43e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"ASXL1_cna",1.1,"4.66e-01","0.8 to 1.5"
"age.cat>=65",1.8,"8.11e-05","1.4 to 2.5"
"gendermale",0.8,"9.62e-02","0.6 to 1"
"tnm_stageII",1.1,"8.44e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.85e-06","1.8 to 3.9"
"tnm_stageIV",8.7,"0.00e+00","5.9 to 13"
"ASXL1_mut",1.1,"7.89e-01","0.4 to 3.1"
"age.cat>=65",1.8,"8.08e-05","1.4 to 2.5"
"gendermale",0.8,"1.25e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.93e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.92e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"IFNGR2_cna",1.2,"3.34e-01","0.9 to 1.6"
"age.cat>=65",1.8,"1.08e-04","1.3 to 2.5"
"gendermale",0.8,"1.00e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.26e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.86e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"EP300_cna",0.7,"4.76e-02","0.5 to 1"
"age.cat>=65",1.8,"8.17e-05","1.4 to 2.5"
"gendermale",0.8,"1.61e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.69e-01","0.6 to 2.1"
"tnm_stageIII",2.5,"9.14e-06","1.7 to 3.8"
"tnm_stageIV",8.7,"0.00e+00","5.8 to 12.9"
"EP300_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"7.71e-05","1.4 to 2.5"
"gendermale",0.8,"1.23e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.96e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.39e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"DDX3X_cna",0.9,"3.48e-01","0.7 to 1.2"
"age.cat>=65",1.9,"6.71e-05","1.4 to 2.5"
"gendermale",0.8,"1.33e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.47e-01","0.6 to 2"
"tnm_stageIII",2.6,"5.39e-06","1.7 to 3.9"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.1"
"DDX3X_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",1.8,"8.20e-05","1.4 to 2.5"
"gendermale",0.8,"1.21e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.58e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"2.42e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"SSX5_cna",0.9,"2.77e-01","0.6 to 1.1"
"age.cat>=65",1.8,"6.87e-05","1.4 to 2.5"
"gendermale",0.8,"1.37e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.57e-01","0.6 to 2"
"tnm_stageIII",2.6,"5.31e-06","1.7 to 3.9"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.1"
"FOXP3_cna",0.8,"1.71e-01","0.6 to 1.1"
"age.cat>=65",1.9,"6.23e-05","1.4 to 2.5"
"gendermale",0.8,"1.51e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.73e-01","0.6 to 2"
"tnm_stageIII",2.6,"5.91e-06","1.7 to 3.8"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"FOXP3_mut",6.8,"6.11e-02","0.9 to 50.1"
"age.cat>=65",1.9,"6.06e-05","1.4 to 2.5"
"gendermale",0.8,"1.42e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.42e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.79e-06","1.8 to 4.1"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"SMC1A_cna",0.8,"2.49e-01","0.6 to 1.1"
"age.cat>=65",1.9,"6.35e-05","1.4 to 2.5"
"gendermale",0.8,"1.44e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.65e-01","0.6 to 2"
"tnm_stageIII",2.6,"5.70e-06","1.7 to 3.9"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"SMC1A_mut",6.2,"4.56e-04","2.2 to 17.2"
"age.cat>=65",1.8,"1.19e-04","1.3 to 2.5"
"gendermale",0.8,"9.73e-02","0.6 to 1"
"tnm_stageII",1.1,"7.71e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"4.13e-06","1.7 to 3.9"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"MORC4_cna",0.8,"2.09e-01","0.6 to 1.1"
"age.cat>=65",1.8,"7.29e-05","1.4 to 2.5"
"gendermale",0.8,"1.51e-01","0.6 to 1.1"
"tnm_stageII",1,"8.80e-01","0.6 to 2"
"tnm_stageIII",2.6,"4.94e-06","1.7 to 3.9"
"tnm_stageIV",8.7,"0.00e+00","5.8 to 12.9"
"MORC4_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.8,"7.19e-05","1.4 to 2.5"
"gendermale",0.8,"1.25e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.08e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.86e-06","1.8 to 3.9"
"tnm_stageIV",8.8,"0.00e+00","6 to 13.1"
"CUL4B_cna",0.8,"2.70e-01","0.6 to 1.1"
"age.cat>=65",1.8,"7.92e-05","1.4 to 2.5"
"gendermale",0.8,"1.39e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.77e-01","0.6 to 2"
"tnm_stageIII",2.6,"4.81e-06","1.7 to 3.9"
"tnm_stageIV",8.7,"0.00e+00","5.9 to 12.9"
"TMB",1.1,"3.98e-01","0.9 to 1.2"
"age.cat>=65",1.8,"1.71e-04","1.3 to 2.5"
"gendermale",0.8,"1.13e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.78e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.59e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"PDL1",1,"5.59e-02","1 to 1"
"age.cat>=65",1.8,"1.85e-04","1.3 to 2.4"
"gendermale",0.7,"6.63e-02","0.5 to 1"
"tnm_stageII",1.1,"7.40e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.31e-06","1.8 to 4.1"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"silent.catmed",0.8,"2.97e-01","0.6 to 1.2"
"silent.cathigh",0.9,"5.19e-01","0.6 to 1.3"
"age.cat>=65",1.9,"8.60e-05","1.4 to 2.6"
"gendermale",0.8,"1.18e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.63e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.79e-06","1.8 to 4"
"tnm_stageIV",8.7,"0.00e+00","5.9 to 13"
"missense.catmed",0.9,"6.68e-01","0.6 to 1.3"
"missense.cathigh",1.2,"4.33e-01","0.8 to 1.8"
"age.cat>=65",1.8,"5.37e-04","1.3 to 2.4"
"gendermale",0.8,"9.90e-02","0.6 to 1.1"
"tnm_stageII",1.1,"7.82e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.21e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.1"
"nonsense.catmed",0.7,"9.17e-02","0.5 to 1.1"
"nonsense.cathigh",1,"9.66e-01","0.7 to 1.4"
"age.cat>=65",1.8,"1.14e-04","1.3 to 2.5"
"gendermale",0.8,"8.12e-02","0.6 to 1"
"tnm_stageII",1.1,"8.56e-01","0.6 to 2"
"tnm_stageIII",2.6,"5.89e-06","1.7 to 3.8"
"tnm_stageIV",9.2,"0.00e+00","6.2 to 13.6"
"frameshift.catmed",0.5,"3.64e-05","0.3 to 0.7"
"frameshift.cathigh",0.7,"2.58e-02","0.5 to 1"
"age.cat>=65",1.8,"1.44e-04","1.3 to 2.5"
"gendermale",0.7,"4.70e-02","0.5 to 1"
"tnm_stageII",1.1,"7.21e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"1.90e-06","1.8 to 4"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"total.catmed",0.8,"1.94e-01","0.6 to 1.1"
"total.cathigh",0.9,"5.60e-01","0.6 to 1.3"
"age.cat>=65",1.9,"1.44e-04","1.4 to 2.6"
"gendermale",0.8,"1.09e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.72e-01","0.6 to 2.1"
"tnm_stageIII",2.7,"2.07e-06","1.8 to 4"
"tnm_stageIV",8.7,"0.00e+00","5.9 to 12.9"
"GZMA.catmed",1.9,"5.45e-03","1.2 to 3"
"GZMA.cathigh",1.8,"1.87e-02","1.1 to 2.9"
"age.cat>=65",1.9,"3.27e-05","1.4 to 2.6"
"gendermale",0.8,"8.14e-02","0.6 to 1"
"tnm_stageII",1.2,"5.41e-01","0.6 to 2.3"
"tnm_stageIII",2.7,"1.60e-06","1.8 to 4"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.5"
"PRF1.catmed",1.7,"2.83e-02","1.1 to 2.6"
"PRF1.cathigh",1.6,"5.38e-02","1 to 2.6"
"age.cat>=65",1.8,"7.46e-05","1.4 to 2.5"
"gendermale",0.8,"1.09e-01","0.6 to 1.1"
"tnm_stageII",1.2,"6.24e-01","0.6 to 2.2"
"tnm_stageIII",2.7,"1.49e-06","1.8 to 4"
"tnm_stageIV",8.7,"0.00e+00","5.9 to 12.9"
"nmdptc_max.catmed",0.9,"4.79e-01","0.6 to 1.3"
"nmdptc_max.cathigh",1.1,"6.45e-01","0.7 to 1.7"
"age.cat>=65",1.8,"2.09e-04","1.3 to 2.5"
"gendermale",0.8,"1.32e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.30e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.04e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.3"
"nmdptc_n_decayed.catmed",1,"8.24e-01","0.7 to 1.4"
"nmdptc_n_decayed.cathigh",1.2,"3.93e-01","0.8 to 1.7"
"age.cat>=65",1.8,"3.42e-04","1.3 to 2.4"
"gendermale",0.8,"9.70e-02","0.6 to 1"
"tnm_stageII",1.1,"7.90e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.33e-06","1.8 to 4"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"nmdptc_frac_decayed.catmed",0.9,"4.70e-01","0.6 to 1.3"
"nmdptc_frac_decayed.cathigh",1,"9.28e-01","0.7 to 1.5"
"age.cat>=65",1.8,"1.13e-04","1.3 to 2.5"
"gendermale",0.8,"1.43e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.98e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.90e-06","1.8 to 4"
"tnm_stageIV",8.7,"0.00e+00","5.8 to 13"
"nmdptc_med.catmed",0.8,"3.67e-01","0.6 to 1.2"
"nmdptc_med.cathigh",0.9,"4.43e-01","0.6 to 1.3"
"age.cat>=65",1.9,"8.42e-05","1.4 to 2.5"
"gendermale",0.8,"1.50e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.19e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.94e-06","1.8 to 3.9"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13.1"
"nmdptc_med.wt.catmed",1,"8.38e-01","0.7 to 1.5"
"nmdptc_med.wt.cathigh",0.9,"6.94e-01","0.6 to 1.4"
"age.cat>=65",1.9,"8.03e-05","1.4 to 2.5"
"gendermale",0.8,"1.25e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.57e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"2.38e-06","1.8 to 4"
"tnm_stageIV",9.1,"0.00e+00","6.1 to 13.5"
"nmdptc_mean.catmed",0.7,"9.79e-02","0.5 to 1.1"
"nmdptc_mean.cathigh",0.9,"5.31e-01","0.6 to 1.3"
"age.cat>=65",1.8,"1.04e-04","1.4 to 2.5"
"gendermale",0.8,"1.54e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.85e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.39e-06","1.8 to 4"
"tnm_stageIV",9.2,"0.00e+00","6.2 to 13.6"
"nmdptc_mean.wt.catmed",0.9,"6.88e-01","0.6 to 1.3"
"nmdptc_mean.wt.cathigh",0.9,"7.37e-01","0.6 to 1.4"
"age.cat>=65",1.9,"7.88e-05","1.4 to 2.5"
"gendermale",0.8,"1.32e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.88e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.37e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.2"
"nmdfs_max.catmed",1.2,"3.33e-01","0.8 to 1.8"
"nmdfs_max.cathigh",1.7,"1.04e-02","1.1 to 2.6"
"age.cat>=65",1.8,"3.45e-04","1.3 to 2.4"
"gendermale",0.8,"9.14e-02","0.6 to 1"
"tnm_stageII",1,"9.34e-01","0.5 to 1.9"
"tnm_stageIII",2.6,"2.78e-06","1.8 to 3.9"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13"
"nmdfs_n_decayed.catmed",0.8,"2.20e-01","0.5 to 1.2"
"nmdfs_n_decayed.cathigh",1.6,"9.00e-03","1.1 to 2.4"
"age.cat>=65",1.7,"3.34e-04","1.3 to 2.4"
"gendermale",0.8,"7.89e-02","0.6 to 1"
"tnm_stageII",1.1,"8.28e-01","0.6 to 2"
"tnm_stageIII",2.8,"8.25e-07","1.8 to 4.1"
"tnm_stageIV",9.3,"0.00e+00","6.2 to 13.8"
"nmdfs_frac_decayed.catmed",0.9,"4.19e-01","0.6 to 1.3"
"nmdfs_frac_decayed.cathigh",1.1,"7.19e-01","0.7 to 1.6"
"age.cat>=65",1.8,"1.16e-04","1.3 to 2.5"
"gendermale",0.8,"9.63e-02","0.6 to 1"
"tnm_stageII",1.1,"7.94e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.94e-06","1.8 to 4"
"tnm_stageIV",8.6,"0.00e+00","5.8 to 12.8"
"nmdfs_med.catmed",0.9,"7.67e-01","0.6 to 1.4"
"nmdfs_med.cathigh",1.2,"4.44e-01","0.8 to 1.8"
"age.cat>=65",1.8,"2.40e-04","1.3 to 2.4"
"gendermale",0.8,"1.21e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.33e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.43e-06","1.8 to 4"
"tnm_stageIV",8.7,"0.00e+00","5.9 to 13"
"nmdfs_med.wt.catmed",1,"9.05e-01","0.7 to 1.5"
"nmdfs_med.wt.cathigh",1.2,"4.71e-01","0.8 to 1.7"
"age.cat>=65",1.8,"1.74e-04","1.3 to 2.5"
"gendermale",0.8,"1.10e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.22e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.43e-06","1.8 to 4"
"tnm_stageIV",8.8,"0.00e+00","5.9 to 13"
"nmdfs_mean.catmed",0.8,"1.64e-01","0.5 to 1.1"
"nmdfs_mean.cathigh",1.2,"4.44e-01","0.8 to 1.7"
"age.cat>=65",1.8,"3.29e-04","1.3 to 2.4"
"gendermale",0.8,"1.57e-01","0.6 to 1.1"
"tnm_stageII",1.1,"8.31e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.59e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.3"
"nmdfs_mean.wt.catmed",1.2,"3.21e-01","0.8 to 1.8"
"nmdfs_mean.wt.cathigh",1.3,"1.68e-01","0.9 to 2.1"
"age.cat>=65",1.8,"1.52e-04","1.3 to 2.5"
"gendermale",0.8,"9.40e-02","0.6 to 1"
"tnm_stageII",1.1,"8.37e-01","0.6 to 2"
"tnm_stageIII",2.7,"2.28e-06","1.8 to 4"
"tnm_stageIV",8.8,"0.00e+00","6 to 13.1"
"nmdns_max.catmed",1,"9.95e-01","0.7 to 1.5"
"nmdns_max.cathigh",1,"8.84e-01","0.6 to 1.5"
"age.cat>=65",1.8,"1.15e-04","1.4 to 2.5"
"gendermale",0.8,"1.17e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.84e-01","0.6 to 2"
"tnm_stageIII",2.6,"2.70e-06","1.8 to 4"
"tnm_stageIV",8.9,"0.00e+00","6 to 13.3"
"nmdns_n_decayed.catmed",1.4,"5.01e-02","1 to 2"
"nmdns_n_decayed.cathigh",1,"9.33e-01","0.7 to 1.5"
"age.cat>=65",1.8,"3.18e-04","1.3 to 2.4"
"gendermale",0.8,"8.72e-02","0.6 to 1"
"tnm_stageII",1.1,"7.70e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"4.42e-06","1.7 to 3.9"
"tnm_stageIV",9.2,"0.00e+00","6.2 to 13.7"
"nmdns_frac_decayed.catmed",0.9,"6.06e-01","0.6 to 1.4"
"nmdns_frac_decayed.cathigh",0.9,"4.39e-01","0.6 to 1.3"
"age.cat>=65",1.9,"6.56e-05","1.4 to 2.5"
"gendermale",0.8,"1.26e-01","0.6 to 1.1"
"tnm_stageII",1.1,"7.88e-01","0.6 to 2"
"tnm_stageIII",2.7,"1.96e-06","1.8 to 4"
"tnm_stageIV",9,"0.00e+00","6 to 13.4"
"nmdns_med.catmed",1.1,"7.77e-01","0.7 to 1.5"
"nmdns_med.cathigh",0.9,"5.05e-01","0.6 to 1.3"
"age.cat>=65",1.8,"1.59e-04","1.3 to 2.5"
"gendermale",0.8,"9.80e-02","0.6 to 1"
"tnm_stageII",1.1,"7.35e-01","0.6 to 2.1"
"tnm_stageIII",2.6,"2.73e-06","1.8 to 3.9"
"tnm_stageIV",9,"0.00e+00","6.1 to 13.4"
"nmdns_med.wt.catmed",1.3,"1.98e-01","0.9 to 1.9"
"nmdns_med.wt.cathigh",1,"9.96e-01","0.6 to 1.6"
