"var","hr","pval","hr_ci95"
"MYOCD_cna",0.9,"6.08e-01","0.5 to 1.5"
"age.cat>=65",2.8,"1.79e-02","1.2 to 6.7"
"TMB.cathigh",0.8,"4.88e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"5.92e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.76e-01","0.3 to 1.8"
"NCOR1_cna",0.8,"4.78e-01","0.5 to 1.4"
"age.cat>=65",2.8,"1.92e-02","1.2 to 6.6"
"TMB.cathigh",0.8,"4.96e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"5.70e-01","0.3 to 1.8"
"PDL1.cathigh",0.7,"4.62e-01","0.3 to 1.8"
"NCOR1_mut",4.4,"1.77e-01","0.5 to 37.4"
"age.cat>=65",3,"1.15e-02","1.3 to 7.1"
"TMB.cathigh",0.7,"3.93e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"8.16e-01","0.4 to 2.1"
"PDL1.cathigh",0.8,"6.58e-01","0.3 to 2.1"
"NF1_cna",0.9,"6.93e-01","0.5 to 1.6"
"age.cat>=65",3.1,"1.20e-02","1.3 to 7.5"
"TMB.cathigh",0.8,"4.79e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"5.93e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.74e-01","0.3 to 1.8"
"NF1_mut",1,"9.22e-01","0.6 to 1.8"
"age.cat>=65",2.9,"1.40e-02","1.2 to 7"
"TMB.cathigh",0.8,"4.86e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.38e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.11e-01","0.3 to 1.9"
"ALPK2_cna",0.6,"1.23e-01","0.3 to 1.1"
"age.cat>=65",3.6,"5.66e-03","1.4 to 8.7"
"TMB.cathigh",0.8,"5.04e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"5.65e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.69e-01","0.3 to 1.8"
"LPAR2_cna",0.7,"1.81e-01","0.4 to 1.2"
"age.cat>=65",2.7,"2.09e-02","1.2 to 6.5"
"TMB.cathigh",0.8,"4.26e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.89e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"5.37e-01","0.3 to 1.9"
"TGFB1_cna",0.9,"5.46e-01","0.5 to 1.4"
"age.cat>=65",3.1,"1.10e-02","1.3 to 7.3"
"TMB.cathigh",0.8,"5.06e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.68e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.88e-01","0.3 to 1.8"
"CIC_cna",0.8,"3.67e-01","0.5 to 1.3"
"age.cat>=65",3.1,"1.00e-02","1.3 to 7.4"
"TMB.cathigh",0.8,"4.77e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.03e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"5.07e-01","0.3 to 1.9"
"CSNK2A1_cna",0.8,"3.19e-01","0.5 to 1.2"
"age.cat>=65",3,"1.13e-02","1.3 to 7.1"
"TMB.cathigh",0.8,"5.32e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.07e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.32e-01","0.3 to 1.9"
"ASXL1_cna",0.7,"2.68e-01","0.4 to 1.3"
"age.cat>=65",2.9,"1.48e-02","1.2 to 6.8"
"TMB.cathigh",0.8,"4.92e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.27e-01","0.4 to 1.9"
"PDL1.cathigh",0.8,"5.78e-01","0.3 to 2"
"ASXL1_mut",1,"9.62e-01","0.2 to 4.3"
"age.cat>=65",2.9,"1.37e-02","1.2 to 7"
"TMB.cathigh",0.8,"4.91e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.37e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.12e-01","0.3 to 1.9"
"IFNGR2_cna",0.9,"6.68e-01","0.5 to 1.6"
"age.cat>=65",3.1,"1.16e-02","1.3 to 7.4"
"TMB.cathigh",0.8,"5.29e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.55e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"5.15e-01","0.3 to 1.9"
"IFNGR2_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.9,"1.39e-02","1.2 to 6.9"
"TMB.cathigh",0.8,"5.45e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"5.62e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.49e-01","0.3 to 1.8"
"EP300_cna",0.8,"2.87e-01","0.5 to 1.3"
"age.cat>=65",3,"1.17e-02","1.3 to 7"
"TMB.cathigh",0.8,"5.15e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.51e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.82e-01","0.3 to 1.8"
"EP300_mut",1.1,"7.30e-01","0.7 to 1.6"
"age.cat>=65",2.9,"1.59e-02","1.2 to 6.9"
"TMB.cathigh",0.8,"4.68e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.16e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.20e-01","0.3 to 1.9"
"DDX3X_cna",1,"9.99e-01","0.6 to 1.7"
"age.cat>=65",3,"1.57e-02","1.2 to 7.1"
"TMB.cathigh",0.8,"4.90e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.35e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.07e-01","0.3 to 1.9"
"SSX5_cna",1,"9.35e-01","0.6 to 1.7"
"age.cat>=65",2.9,"1.60e-02","1.2 to 7"
"TMB.cathigh",0.8,"4.92e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.32e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.05e-01","0.3 to 1.9"
"SSX5_mut",NA," NA","NA to NA"
"age.cat>=65",3,"1.31e-02","1.3 to 7"
"TMB.cathigh",0.8,"4.90e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.35e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.06e-01","0.3 to 1.9"
"FOXP3_cna",1,"9.35e-01","0.6 to 1.7"
"age.cat>=65",2.9,"1.60e-02","1.2 to 7"
"TMB.cathigh",0.8,"4.92e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.32e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.05e-01","0.3 to 1.9"
"SMC1A_cna",1,"9.37e-01","0.6 to 1.7"
"age.cat>=65",2.9,"1.62e-02","1.2 to 7"
"TMB.cathigh",0.8,"4.91e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.31e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.06e-01","0.3 to 1.9"
"SMC1A_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.9,"1.61e-02","1.2 to 6.8"
"TMB.cathigh",0.8,"5.23e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.36e-01","0.4 to 1.8"
"PDL1.cathigh",0.8,"5.53e-01","0.3 to 1.9"
"MORC4_cna",0.6,"2.70e-02","0.3 to 0.9"
"age.cat>=65",2.5,"3.57e-02","1.1 to 5.8"
"TMB.cathigh",0.8,"4.64e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"5.67e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.37e-01","0.3 to 1.9"
"MORC4_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.9,"1.37e-02","1.2 to 6.9"
"TMB.cathigh",0.8,"5.29e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"5.84e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.65e-01","0.3 to 1.8"
"CUL4B_cna",0.5,"1.28e-02","0.3 to 0.9"
"age.cat>=65",2.7,"2.53e-02","1.1 to 6.3"
"TMB.cathigh",0.8,"4.93e-01","0.4 to 1.5"
"PDL1.catmed",0.7,"4.85e-01","0.3 to 1.7"
"PDL1.cathigh",0.7,"5.06e-01","0.3 to 1.8"
"TMB",1,"4.74e-01","0.9 to 1"
"age.cat>=65",2.9,"1.34e-02","1.3 to 6.9"
"TMB.cathigh",0.9,"7.87e-01","0.4 to 1.9"
"PDL1.catmed",0.8,"6.65e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.92e-01","0.3 to 1.8"
"PDL1",1,"7.98e-02","1 to 1"
"age.cat>=65",3.1,"8.66e-03","1.3 to 7.3"
"TMB.cathigh",0.8,"4.80e-01","0.4 to 1.5"
"PDL1.catmed",0.3,"8.75e-02","0.1 to 1.2"
"PDL1.cathigh",0.1,"6.01e-02","0 to 1.1"
"silent.catmed",1.3,"5.64e-01","0.5 to 3.2"
"silent.cathigh",1,"9.55e-01","0.3 to 3.3"
"age.cat>=65",2.9,"1.41e-02","1.2 to 6.9"
"TMB.cathigh",0.8,"6.18e-01","0.3 to 2"
"PDL1.catmed",0.8,"6.16e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.52e-01","0.3 to 1.8"
"missense.catmed",1.4,"4.69e-01","0.6 to 3.5"
"missense.cathigh",0.9,"8.39e-01","0.3 to 3.1"
"age.cat>=65",2.9,"1.45e-02","1.2 to 6.9"
"TMB.cathigh",0.8,"6.83e-01","0.4 to 2"
"PDL1.catmed",0.8,"5.62e-01","0.3 to 1.8"
"PDL1.cathigh",0.7,"4.07e-01","0.2 to 1.8"
"nonsense.catmed",1.3,"5.71e-01","0.5 to 3.2"
"nonsense.cathigh",1.2,"8.19e-01","0.3 to 3.9"
"age.cat>=65",2.9,"1.43e-02","1.2 to 7"
"TMB.cathigh",0.7,"5.07e-01","0.3 to 1.9"
"PDL1.catmed",0.8,"6.03e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.67e-01","0.3 to 1.8"
"frameshift.catmed",2.3,"4.37e-02","1 to 5"
"frameshift.cathigh",1.3,"4.81e-01","0.6 to 2.6"
"age.cat>=65",2.8,"2.02e-02","1.2 to 6.7"
"TMB.cathigh",0.8,"5.82e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.58e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.40e-01","0.3 to 1.8"
"total.catmed",1.4,"4.60e-01","0.6 to 3.5"
"total.cathigh",1.6,"4.42e-01","0.5 to 5.6"
"age.cat>=65",3,"1.22e-02","1.3 to 7"
"TMB.cathigh",0.6,"3.04e-01","0.3 to 1.5"
"PDL1.catmed",0.8,"5.68e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.28e-01","0.3 to 1.8"
"GZMA.catmed",0.7,"4.23e-01","0.4 to 1.5"
"GZMA.cathigh",0.6,"2.49e-01","0.2 to 1.5"
"age.cat>=65",3.1,"1.08e-02","1.3 to 7.5"
"TMB.cathigh",0.8,"5.72e-01","0.4 to 1.6"
"PDL1.catmed",0.9,"7.12e-01","0.4 to 1.9"
"PDL1.cathigh",0.8,"6.89e-01","0.3 to 2.2"
"PRF1.catmed",1.4,"4.52e-01","0.6 to 3"
"PRF1.cathigh",0.7,"4.25e-01","0.3 to 1.8"
"age.cat>=65",2.9,"1.68e-02","1.2 to 7.1"
"TMB.cathigh",0.8,"5.40e-01","0.4 to 1.6"
"PDL1.catmed",0.8,"6.68e-01","0.4 to 1.9"
"PDL1.cathigh",0.8,"5.74e-01","0.3 to 2"
"nmdptc_max.catmed",0.5,"7.08e-02","0.2 to 1.1"
"nmdptc_max.cathigh",0.4,"6.70e-02","0.2 to 1.1"
"age.cat>=65",3.4,"5.49e-03","1.4 to 8.1"
"TMB.cathigh",0.9,"7.92e-01","0.5 to 1.8"
"PDL1.catmed",0.8,"6.06e-01","0.4 to 1.8"
"PDL1.cathigh",0.6,"3.71e-01","0.2 to 1.7"
"nmdptc_n_decayed.catmed",0.3,"2.20e-03","0.1 to 0.6"
"nmdptc_n_decayed.cathigh",0.3,"7.71e-03","0.1 to 0.7"
"age.cat>=65",3.6,"4.17e-03","1.5 to 8.5"
"TMB.cathigh",1.1,"8.70e-01","0.5 to 2.1"
"PDL1.catmed",0.9,"8.27e-01","0.4 to 2"
"PDL1.cathigh",0.9,"7.47e-01","0.3 to 2.2"
"nmdptc_frac_decayed.catmed",0.4,"9.42e-03","0.2 to 0.8"
"nmdptc_frac_decayed.cathigh",0.5,"6.87e-02","0.2 to 1.1"
"age.cat>=65",4,"2.70e-03","1.6 to 9.8"
"TMB.cathigh",0.9,"8.26e-01","0.5 to 1.8"
"PDL1.catmed",0.8,"6.65e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.22e-01","0.3 to 1.8"
"nmdptc_med.catmed",0.4,"6.75e-03","0.2 to 0.8"
"nmdptc_med.cathigh",0.5,"1.54e-01","0.2 to 1.3"
"age.cat>=65",4,"2.36e-03","1.6 to 9.8"
"TMB.cathigh",0.9,"6.52e-01","0.4 to 1.7"
"PDL1.catmed",0.9,"7.77e-01","0.4 to 2"
"PDL1.cathigh",0.7,"4.19e-01","0.3 to 1.8"
"nmdptc_med.wt.catmed",0.4,"1.73e-02","0.2 to 0.9"
"nmdptc_med.wt.cathigh",0.4,"5.12e-02","0.2 to 1"
"age.cat>=65",3.5,"5.34e-03","1.5 to 8.5"
"TMB.cathigh",0.9,"7.29e-01","0.4 to 1.8"
"PDL1.catmed",0.8,"5.46e-01","0.3 to 1.8"
"PDL1.cathigh",0.7,"4.23e-01","0.3 to 1.8"
"nmdptc_mean.catmed",0.3,"4.29e-03","0.2 to 0.7"
"nmdptc_mean.cathigh",0.5,"1.13e-01","0.2 to 1.2"
"age.cat>=65",4.3,"1.53e-03","1.7 to 10.5"
"TMB.cathigh",0.9,"8.09e-01","0.5 to 1.8"
"PDL1.catmed",1,"9.55e-01","0.4 to 2.3"
"PDL1.cathigh",0.7,"4.22e-01","0.3 to 1.8"
"nmdptc_mean.wt.catmed",0.3,"4.69e-03","0.2 to 0.7"
"nmdptc_mean.wt.cathigh",0.5,"1.59e-01","0.2 to 1.3"
"age.cat>=65",3.5,"5.38e-03","1.5 to 8.6"
"TMB.cathigh",1.1,"7.57e-01","0.5 to 2.4"
"PDL1.catmed",0.8,"5.99e-01","0.4 to 1.8"
"PDL1.cathigh",0.6,"3.49e-01","0.2 to 1.7"
"nmdfs_max.catmed",0.6,"2.56e-01","0.3 to 1.4"
"nmdfs_max.cathigh",1,"9.97e-01","0.5 to 2.1"
"age.cat>=65",3.1,"1.12e-02","1.3 to 7.3"
"TMB.cathigh",0.8,"4.15e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"8.50e-01","0.4 to 2.1"
"PDL1.cathigh",0.7,"4.98e-01","0.3 to 1.9"
"nmdfs_n_decayed.catmed",0.6,"3.54e-01","0.2 to 1.8"
"nmdfs_n_decayed.cathigh",1.1,"7.69e-01","0.6 to 2.1"
"age.cat>=65",2.9,"1.43e-02","1.2 to 6.8"
"TMB.cathigh",0.7,"3.96e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.07e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.99e-01","0.3 to 1.9"
"nmdfs_frac_decayed.catmed",0.6,"2.99e-01","0.2 to 1.5"
"nmdfs_frac_decayed.cathigh",0.5,"6.82e-02","0.3 to 1"
"age.cat>=65",3,"1.19e-02","1.3 to 7.3"
"TMB.cathigh",0.8,"4.43e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"5.57e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"4.20e-01","0.3 to 1.8"
"nmdfs_med.catmed",0.4,"3.43e-02","0.2 to 0.9"
"nmdfs_med.cathigh",0.8,"5.90e-01","0.4 to 1.7"
"age.cat>=65",3.2,"8.46e-03","1.3 to 7.5"
"TMB.cathigh",0.8,"4.79e-01","0.4 to 1.5"
"PDL1.catmed",0.8,"6.80e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"3.95e-01","0.3 to 1.7"
"nmdfs_med.wt.catmed",0.3,"5.06e-03","0.1 to 0.7"
"nmdfs_med.wt.cathigh",0.8,"4.80e-01","0.4 to 1.6"
"age.cat>=65",3.8,"2.37e-03","1.6 to 9"
"TMB.cathigh",0.8,"4.58e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"7.18e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"3.92e-01","0.3 to 1.7"
"nmdfs_mean.catmed",0.4,"5.07e-02","0.2 to 1"
"nmdfs_mean.cathigh",0.8,"5.37e-01","0.4 to 1.6"
"age.cat>=65",3.8,"3.18e-03","1.6 to 9.4"
"TMB.cathigh",0.8,"5.44e-01","0.4 to 1.6"
"PDL1.catmed",0.9,"8.38e-01","0.4 to 2.1"
"PDL1.cathigh",0.7,"4.51e-01","0.3 to 1.8"
"nmdfs_mean.wt.catmed",0.4,"4.53e-02","0.2 to 1"
"nmdfs_mean.wt.cathigh",0.9,"8.01e-01","0.4 to 1.9"
"age.cat>=65",3.5,"4.63e-03","1.5 to 8.2"
"TMB.cathigh",0.8,"4.49e-01","0.4 to 1.5"
"PDL1.catmed",0.9,"8.91e-01","0.4 to 2.1"
"PDL1.cathigh",0.8,"5.71e-01","0.3 to 2"
"nmdns_max.catmed",0.6,"1.53e-01","0.2 to 1.2"
"nmdns_max.cathigh",0.5,"1.40e-01","0.2 to 1.3"
"age.cat>=65",3.1,"9.98e-03","1.3 to 7.3"
"TMB.cathigh",1,"9.37e-01","0.5 to 2"
"PDL1.catmed",0.8,"5.30e-01","0.3 to 1.7"
"PDL1.cathigh",0.7,"4.63e-01","0.3 to 1.8"
"nmdns_n_decayed.catmed",0.7,"3.42e-01","0.3 to 1.5"
"nmdns_n_decayed.cathigh",0.5,"1.46e-01","0.2 to 1.3"
"age.cat>=65",3.2,"1.00e-02","1.3 to 7.6"
"TMB.cathigh",1,"9.80e-01","0.5 to 2.1"
"PDL1.catmed",0.8,"6.10e-01","0.4 to 1.8"
"PDL1.cathigh",0.7,"5.03e-01","0.3 to 1.9"
"nmdns_frac_decayed.catmed",0.5,"1.07e-01","0.2 to 1.2"
"nmdns_frac_decayed.cathigh",0.8,"5.30e-01","0.3 to 1.7"
"age.cat>=65",3.5,"4.91e-03","1.5 to 8.6"
"TMB.cathigh",1,"9.94e-01","0.5 to 2.1"
"PDL1.catmed",0.8,"6.55e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.39e-01","0.3 to 1.8"
"nmdns_med.catmed",0.7,"3.78e-01","0.3 to 1.5"
"nmdns_med.cathigh",1,"9.99e-01","0.4 to 2.4"
"age.cat>=65",3.4,"7.55e-03","1.4 to 8.3"
"TMB.cathigh",0.8,"6.01e-01","0.4 to 1.6"
"PDL1.catmed",0.9,"7.22e-01","0.4 to 2"
"PDL1.cathigh",0.7,"5.10e-01","0.3 to 1.9"
"nmdns_med.wt.catmed",0.6,"2.66e-01","0.3 to 1.4"
"nmdns_med.wt.cathigh",0.9,"7.27e-01","0.4 to 2.1"
"age.cat>=65",3.3,"8.04e-03","1.4 to 8.1"
"TMB.cathigh",0.9,"8.13e-01","0.4 to 1.9"
"PDL1.catmed",0.8,"6.84e-01","0.4 to 1.9"
"PDL1.cathigh",0.7,"4.97e-01","0.3 to 1.9"
"nmdns_mean.catmed",0.4,"1.94e-02","0.2 to 0.9"
"nmdns_mean.cathigh",0.8,"6.78e-01","0.4 to 1.9"
"age.cat>=65",4.1,"2.08e-03","1.7 to 10"
"TMB.cathigh",0.9,"8.11e-01","0.5 to 1.8"
"PDL1.catmed",1,"9.26e-01","0.4 to 2.2"
"PDL1.cathigh",0.7,"4.44e-01","0.3 to 1.8"
"nmdns_mean.wt.catmed",0.5,"1.34e-01","0.2 to 1.2"
"nmdns_mean.wt.cathigh",1,"9.13e-01","0.4 to 2.2"
"age.cat>=65",3.4,"6.15e-03","1.4 to 8.2"
"TMB.cathigh",1,"9.76e-01","0.5 to 2.1"
"PDL1.catmed",0.9,"7.78e-01","0.4 to 2.1"
"PDL1.cathigh",0.7,"4.29e-01","0.3 to 1.8"
