# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-49-4487-01A-21D-1854-01	-0.281000	0.472000
TCGA-49-4488-01A-01D-1752-01	-0.817000	1.348000
TCGA-49-4490-01A-21D-1854-01	-0.661000	1.018000
TCGA-49-4494-01A-01D-1204-01	-0.410000	1.139000
TCGA-49-4501-01A-01D-1204-01	-0.783000	0.559000
TCGA-49-4505-01A-01D-1204-01	-0.757000	0.817000
TCGA-49-4506-01A-01D-1204-01	-0.316000	0.455000
TCGA-49-4507-01A-01D-1204-01	-0.625000	0.345000
TCGA-49-4510-01A-01D-1204-01	-0.720000	1.061000
TCGA-49-4512-01A-21D-1854-01	-0.857000	1.454000
TCGA-49-4514-01A-21D-1854-01	-0.440000	0.393000
TCGA-49-6742-01A-11D-1854-01	-0.656000	0.818000
TCGA-49-6743-01A-11D-1854-01	-0.552000	1.199000
TCGA-49-6744-01A-11D-1854-01	-0.391000	0.698000
TCGA-49-6745-01A-11D-1854-01	-0.282000	0.484000
TCGA-49-6761-01A-31D-1943-01	-0.565000	1.270000
TCGA-49-6767-01A-11D-1854-01	-0.501000	1.012000
TCGA-49-AAQV-01A-11D-A396-01	-0.380000	0.523000
TCGA-49-AAR0-01A-21D-A396-01	-0.419000	0.463000
TCGA-49-AAR2-01A-11D-A396-01	-0.768000	0.696000
TCGA-49-AAR3-01A-11D-A40Z-01	-0.252000	0.345000
TCGA-49-AAR4-01A-12D-A40Z-01	-0.287000	0.321000
TCGA-49-AAR9-01A-21D-A40Z-01	-0.821000	0.948000
TCGA-49-AARE-01A-11D-A40Z-01	-0.812000	0.427000
TCGA-49-AARN-01A-21D-A40Z-01	-0.505000	0.389000
TCGA-49-AARO-01A-12D-A40Z-01	-0.603000	0.630000
TCGA-49-AARQ-01A-11D-A40Z-01	-0.522000	1.379000
TCGA-49-AARR-01A-11D-A40Z-01	-0.100000	0.100000
TCGA-4B-A93V-01A-11D-A396-01	-0.718000	3.757000
TCGA-50-5044-01A-21D-1854-01	-0.100000	0.314000
TCGA-50-5045-01A-01D-1624-01	-0.326000	0.923000
TCGA-50-5049-01A-01D-1624-01	-0.411000	0.398000
TCGA-50-5051-01A-21D-1854-01	-0.550000	1.045000
TCGA-50-5055-01A-01D-1624-01	-0.203000	0.429000
TCGA-50-5066-01A-01D-1624-01	-0.319000	0.377000
TCGA-50-5068-01A-01D-1624-01	-0.342000	0.690000
TCGA-50-5072-01A-21D-1854-01	-0.406000	0.605000
TCGA-50-5930-01A-11D-1752-01	-0.426000	1.159000
TCGA-50-5931-01A-11D-1752-01	-1.393000	1.236000
TCGA-50-5932-01A-11D-1752-01	-0.954000	0.100000
TCGA-50-5933-01A-11D-1752-01	-0.496000	0.906000
TCGA-50-5935-01A-11D-1752-01	-0.613000	1.723000
TCGA-50-5936-01A-11D-1624-01	-0.634000	0.425000
TCGA-50-5939-01A-11D-1624-01	-0.442000	0.100000
TCGA-50-5941-01A-11D-1752-01	-0.290000	1.500000
TCGA-50-5942-01A-21D-1752-01	-0.878000	0.100000
TCGA-50-5944-01A-11D-1752-01	-0.638000	0.787000
TCGA-50-5946-01A-11D-1752-01	-0.652000	1.654000
TCGA-50-6590-01A-12D-1854-01	-0.272000	0.508000
TCGA-50-6591-01A-11D-1752-01	-0.622000	1.841000
