"var","hr","pval","hr_ci95"
"IDO1_cna",1.2,"4.34e-02","1 to 1.4"
"JAK2_cna",0.7,"1.17e-02","0.6 to 0.9"
"JAK2_mut",1.4,"4.79e-01","0.5 to 3.8"
"CD274_cna",0.7,"1.08e-02","0.6 to 0.9"
"COL5A1_cna",1.3,"8.78e-02","1 to 1.7"
"COL5A1_mut",0,"9.94e-01","0 to Inf"
"ARID5B_cna",1,"8.52e-01","0.7 to 1.3"
"ARID5B_mut",2.5,"6.38e-02","0.9 to 6.8"
"OVOL1_cna",1,"8.08e-01","0.8 to 1.2"
"LAG3_cna",0.9,"2.04e-01","0.7 to 1.1"
"LAG3_mut",NA," NA","NA to NA"
"ARID2_cna",1.2,"2.38e-01","0.9 to 1.5"
"ARID2_mut",0,"9.92e-01","0 to Inf"
"IFNG_cna",1.1,"3.54e-01","0.9 to 1.5"
"TCP11L2_cna",0.9,"6.01e-01","0.7 to 1.2"
"TCP11L2_mut",0,"9.95e-01","0 to Inf"
"B2M_cna",0.9,"7.12e-01","0.7 to 1.3"
"TP53_cna",0.9,"5.56e-01","0.7 to 1.2"
"TP53_mut",0.9,"6.96e-01","0.7 to 1.2"
"TMEM88_cna",0.9,"5.31e-01","0.7 to 1.2"
"MYOCD_cna",0.9,"3.23e-01","0.7 to 1.1"
"MYOCD_mut",5.9,"1.46e-02","1.4 to 24.3"
"NCOR1_cna",0.9,"5.20e-01","0.7 to 1.2"
"NCOR1_mut",1.3,"3.59e-01","0.8 to 2.1"
"NF1_cna",1,"8.45e-01","0.8 to 1.3"
"NF1_mut",1.4,"2.24e-01","0.8 to 2.3"
"ALPK2_cna",0.8,"8.31e-02","0.6 to 1"
"ALPK2_mut",0,"9.95e-01","0 to Inf"
"LPAR2_cna",0.9,"4.68e-01","0.7 to 1.2"
"TGFB1_cna",0.8,"1.41e-01","0.6 to 1.1"
"TGFB1_mut",NA," NA","NA to NA"
"CIC_cna",0.9,"3.99e-01","0.7 to 1.2"
"CIC_mut",2.1,"1.41e-01","0.8 to 5.6"
"CSNK2A1_cna",1,"7.37e-01","0.8 to 1.2"
"CSNK2A1_mut",2.7,"5.20e-02","1 to 7.1"
"ASXL1_cna",1,"7.58e-01","0.7 to 1.3"
"ASXL1_mut",0,"9.94e-01","0 to Inf"
"IFNGR2_cna",1.1,"5.29e-01","0.8 to 1.4"
"EP300_cna",0.9,"4.51e-01","0.7 to 1.2"
"EP300_mut",0,"9.95e-01","0 to Inf"
"DDX3X_cna",1.2,"2.71e-01","0.9 to 1.5"
"SSX5_cna",1,"8.61e-01","0.7 to 1.3"
"FOXP3_cna",0.9,"6.99e-01","0.7 to 1.2"
"SMC1A_cna",1,"8.71e-01","0.8 to 1.3"
"SMC1A_mut",0,"9.95e-01","0 to Inf"
"MORC4_cna",0.8,"2.21e-01","0.6 to 1.1"
"MORC4_mut",NA," NA","NA to NA"
"CUL4B_cna",0.9,"3.60e-01","0.6 to 1.2"
"CUL4B_mut",0,"9.96e-01","0 to Inf"
"TMB",1,"1.41e-03","1 to 1.1"
"PDL1",1,"8.19e-02","1 to 1"
"silent.catmed",1.2,"4.42e-01","0.8 to 1.7"
"silent.cathigh",1.3,"2.08e-01","0.8 to 2.1"
"missense.catmed",1.4,"9.84e-02","0.9 to 2.1"
"missense.cathigh",1.2,"5.15e-01","0.7 to 1.9"
"nonsense.catmed",1.1,"8.00e-01","0.7 to 1.6"
"nonsense.cathigh",1,"8.59e-01","0.7 to 1.6"
"frameshift.catmed",0.9,"5.70e-01","0.6 to 1.3"
"frameshift.cathigh",0.9,"7.00e-01","0.6 to 1.4"
"total.catmed",1.6,"3.08e-02","1 to 2.4"
"total.cathigh",1.4,"2.08e-01","0.8 to 2.3"
"GZMA.catmed",0.9,"5.11e-01","0.6 to 1.3"
"GZMA.cathigh",0.7,"1.47e-01","0.4 to 1.1"
"PRF1.catmed",0.9,"5.10e-01","0.6 to 1.3"
"PRF1.cathigh",0.8,"2.55e-01","0.5 to 1.2"
"nmdptc_max.catmed",0.9,"5.50e-01","0.6 to 1.3"
"nmdptc_max.cathigh",1,"9.09e-01","0.6 to 1.5"
"nmdptc_n_decayed.catmed",1.3,"1.34e-01","0.9 to 2"
"nmdptc_n_decayed.cathigh",1.2,"3.05e-01","0.8 to 1.9"
"nmdptc_frac_decayed.catmed",1.1,"6.19e-01","0.7 to 1.7"
"nmdptc_frac_decayed.cathigh",1.2,"4.91e-01","0.8 to 1.8"
"nmdptc_med.catmed",0.9,"7.65e-01","0.6 to 1.4"
"nmdptc_med.cathigh",1,"9.83e-01","0.6 to 1.6"
"nmdptc_med.wt.catmed",1.2,"3.88e-01","0.8 to 1.8"
"nmdptc_med.wt.cathigh",1.1,"8.20e-01","0.7 to 1.7"
"nmdptc_mean.catmed",1.1,"8.02e-01","0.7 to 1.6"
"nmdptc_mean.cathigh",1.1,"7.50e-01","0.7 to 1.7"
"nmdptc_mean.wt.catmed",1,"9.05e-01","0.7 to 1.5"
"nmdptc_mean.wt.cathigh",1.1,"7.05e-01","0.7 to 1.7"
"nmdfs_max.catmed",1.1,"6.99e-01","0.7 to 1.6"
"nmdfs_max.cathigh",0.9,"7.03e-01","0.6 to 1.4"
"nmdfs_n_decayed.catmed",1.2,"3.08e-01","0.8 to 1.9"
"nmdfs_n_decayed.cathigh",0.9,"7.52e-01","0.6 to 1.4"
"nmdfs_frac_decayed.catmed",0.9,"5.99e-01","0.5 to 1.5"
"nmdfs_frac_decayed.cathigh",1.1,"6.94e-01","0.7 to 1.6"
"nmdfs_med.catmed",1.2,"4.35e-01","0.8 to 1.8"
"nmdfs_med.cathigh",1,"9.93e-01","0.6 to 1.6"
"nmdfs_med.wt.catmed",1.1,"6.61e-01","0.7 to 1.7"
"nmdfs_med.wt.cathigh",0.9,"7.29e-01","0.6 to 1.4"
"nmdfs_mean.catmed",1.1,"7.83e-01","0.7 to 1.6"
"nmdfs_mean.cathigh",0.9,"7.71e-01","0.6 to 1.5"
"nmdfs_mean.wt.catmed",1.2,"4.84e-01","0.8 to 1.7"
"nmdfs_mean.wt.cathigh",1,"8.46e-01","0.6 to 1.5"
"nmdns_max.catmed",1,"8.68e-01","0.6 to 1.5"
"nmdns_max.cathigh",1.1,"5.79e-01","0.7 to 1.7"
"nmdns_n_decayed.catmed",1.3,"2.26e-01","0.8 to 2.1"
"nmdns_n_decayed.cathigh",1.3,"2.38e-01","0.9 to 1.8"
"nmdns_frac_decayed.catmed",1.5,"2.60e-01","0.8 to 2.8"
"nmdns_frac_decayed.cathigh",1,"9.22e-01","0.7 to 1.5"
"nmdns_med.catmed",0.9,"7.03e-01","0.6 to 1.4"
"nmdns_med.cathigh",1.1,"6.90e-01","0.7 to 1.7"
"nmdns_med.wt.catmed",1,"9.98e-01","0.6 to 1.6"
"nmdns_med.wt.cathigh",1.1,"5.37e-01","0.7 to 1.8"
"nmdns_mean.catmed",0.9,"4.94e-01","0.5 to 1.3"
"nmdns_mean.cathigh",1,"8.36e-01","0.7 to 1.6"
"nmdns_mean.wt.catmed",1,"8.74e-01","0.6 to 1.5"
"nmdns_mean.wt.cathigh",1.1,"5.97e-01","0.7 to 1.7"
