"var","hr","pval","hr_ci95"
"tnm_stageIV",1.7,"9.88e-02","0.9 to 3.2"
"IL2_cna",1.1,"6.43e-01","0.7 to 1.7"
"age.cat>=65",2.4,"4.10e-03","1.3 to 4.5"
"gendermale",1.2,"5.26e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.14e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"8.42e-02","0.9 to 3.3"
"IRF1_cna",1.5,"6.82e-02","1 to 2.2"
"age.cat>=65",2.5,"2.85e-03","1.4 to 4.6"
"gendermale",1.3,"4.11e-01","0.7 to 2.3"
"tnm_stageIII",0.9,"6.82e-01","0.4 to 1.7"
"tnm_stageIV",1.9,"5.48e-02","1 to 3.6"
"HAVCR2_cna",1.6,"3.33e-02","1 to 2.4"
"age.cat>=65",2.5,"2.86e-03","1.4 to 4.6"
"gendermale",1.3,"3.65e-01","0.7 to 2.4"
"tnm_stageIII",0.8,"5.81e-01","0.4 to 1.6"
"tnm_stageIV",1.8,"6.52e-02","1 to 3.4"
"TAP1_cna",1.1,"6.69e-01","0.8 to 1.6"
"age.cat>=65",2.4,"4.73e-03","1.3 to 4.4"
"gendermale",1.2,"5.34e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"8.08e-01","0.5 to 1.8"
"tnm_stageIV",1.8,"8.31e-02","0.9 to 3.4"
"TAP1_mut",1.9,"2.25e-01","0.7 to 5.4"
"age.cat>=65",2.4,"5.02e-03","1.3 to 4.3"
"gendermale",1.3,"4.49e-01","0.7 to 2.3"
"tnm_stageIII",0.9,"6.79e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"8.96e-02","0.9 to 3.2"
"IFNGR1_cna",1.3,"1.48e-01","0.9 to 1.8"
"age.cat>=65",2.3,"5.95e-03","1.3 to 4.3"
"gendermale",1.2,"5.41e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"6.78e-01","0.4 to 1.7"
"tnm_stageIV",1.8,"7.75e-02","0.9 to 3.3"
"IFNGR1_mut",1.8,"2.84e-01","0.6 to 5"
"age.cat>=65",2.5,"3.60e-03","1.4 to 4.7"
"gendermale",1.2,"5.50e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"8.24e-01","0.5 to 1.8"
"tnm_stageIV",1.8,"7.61e-02","0.9 to 3.4"
"MUC17_cna",0.7,"6.22e-02","0.4 to 1"
"age.cat>=65",2.4,"4.79e-03","1.3 to 4.4"
"gendermale",1.1,"8.10e-01","0.6 to 2"
"tnm_stageIII",0.7,"3.96e-01","0.4 to 1.5"
"tnm_stageIV",1.7,"8.74e-02","0.9 to 3.2"
