# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-MA-AA3W-01A-11D-A386-01	-0.603000	0.539000
TCGA-MA-AA3X-01A-22D-A42N-01	-0.584000	0.591000
TCGA-MA-AA3Y-01A-11D-A386-01	-0.619000	1.098000
TCGA-MA-AA3Z-01A-11D-A386-01	-0.884000	0.897000
TCGA-MA-AA41-01A-11D-A386-01	-0.404000	1.145000
TCGA-MA-AA42-01A-12D-A386-01	-1.393000	0.730000
TCGA-MA-AA43-01A-11D-A42N-01	-0.503000	1.680000
TCGA-MU-A51Y-01A-11D-A26F-01	-0.626000	0.626000
TCGA-MU-A5YI-01A-11D-A32H-01	-0.800000	0.770000
TCGA-MU-A8JM-01A-11D-A36I-01	-0.719000	2.289000
TCGA-MY-A5BD-01A-11D-A26F-01	-1.047000	1.008000
TCGA-MY-A5BE-01A-21D-A26F-01	-0.202000	0.558000
TCGA-MY-A5BF-01A-11D-A26F-01	-0.896000	0.852000
TCGA-MY-A913-01A-11D-A37M-01	-0.644000	1.044000
TCGA-PN-A8MA-01A-11D-A36I-01	-0.949000	1.571000
TCGA-Q1-A5R1-01A-11D-A28A-01	-0.788000	0.524000
TCGA-Q1-A5R2-01A-11D-A28A-01	-0.549000	1.344000
TCGA-Q1-A5R3-01A-11D-A28A-01	-0.892000	3.090000
TCGA-Q1-A6DT-01A-11D-A32H-01	-0.906000	1.064000
TCGA-Q1-A6DV-01A-11D-A32H-01	-0.100000	0.100000
TCGA-Q1-A6DW-01A-11D-A32H-01	-0.837000	1.576000
TCGA-Q1-A73O-01A-11D-A32H-01	-0.100000	0.555000
TCGA-Q1-A73P-01A-11D-A32H-01	-0.831000	0.780000
TCGA-Q1-A73Q-01A-21D-A32H-01	-0.914000	1.255000
TCGA-Q1-A73R-01A-11D-A33N-01	-0.100000	0.614000
TCGA-Q1-A73S-01A-11D-A33N-01	-0.957000	0.853000
TCGA-R2-A69V-01A-11D-A32H-01	-0.301000	0.621000
TCGA-RA-A741-01A-11D-A33N-01	-0.746000	0.858000
TCGA-UC-A7PD-01A-11D-A350-01	-0.731000	0.819000
TCGA-UC-A7PF-01A-11D-A350-01	-0.641000	1.080000
TCGA-UC-A7PG-01A-11D-A42N-01	-0.396000	1.184000
TCGA-UC-A7PI-01A-11D-A42N-01	-0.996000	0.873000
TCGA-VS-A8EB-01A-11D-A36I-01	-0.950000	1.634000
TCGA-VS-A8EC-01A-11D-A36I-01	-0.783000	1.159000
TCGA-VS-A8EG-01A-11D-A36I-01	-0.963000	1.626000
TCGA-VS-A8EH-01A-11D-A36I-01	-0.642000	0.807000
TCGA-VS-A8EI-01A-11D-A37M-01	-0.430000	0.797000
TCGA-VS-A8EJ-01A-11D-A37M-01	-0.287000	1.866000
TCGA-VS-A8EL-01A-11D-A37M-01	-0.519000	1.019000
TCGA-VS-A8Q8-01A-11D-A37M-01	-0.827000	0.849000
TCGA-VS-A8Q9-01A-12D-A37M-01	-0.800000	0.813000
TCGA-VS-A8QA-01A-11D-A37M-01	-0.950000	2.754000
TCGA-VS-A8QC-01A-11D-A37M-01	-0.829000	0.805000
TCGA-VS-A8QF-01A-21D-A37M-01	-0.606000	0.776000
TCGA-VS-A8QH-01A-11D-A37M-01	-0.640000	0.894000
TCGA-VS-A8QM-01A-11D-A37M-01	-0.214000	0.405000
TCGA-VS-A94W-01A-12D-A37M-01	-0.677000	2.257000
TCGA-VS-A94X-01A-11D-A386-01	-0.796000	1.435000
TCGA-VS-A94Y-01A-11D-A386-01	-0.824000	0.775000
TCGA-VS-A94Z-01A-11D-A386-01	-0.590000	0.588000
TCGA-VS-A950-01A-11D-A42N-01	-0.711000	0.709000
TCGA-VS-A952-01A-11D-A386-01	-1.049000	0.967000
TCGA-VS-A953-01A-11D-A386-01	-0.637000	1.726000
TCGA-VS-A954-01A-11D-A386-01	-0.281000	1.398000
TCGA-VS-A957-01A-11D-A42N-01	-0.971000	1.644000
TCGA-VS-A958-01A-11D-A42N-01	-0.621000	1.015000
TCGA-VS-A959-01A-11D-A42N-01	-0.423000	0.796000
TCGA-VS-A9U5-01A-11D-A42N-01	-0.569000	3.757000
TCGA-VS-A9U6-01A-11D-A42N-01	-0.714000	2.210000
TCGA-VS-A9U7-01A-11D-A42N-01	-0.906000	0.878000
TCGA-VS-A9UA-01A-11D-A42N-01	-0.657000	1.196000
TCGA-VS-A9UB-01A-22D-A42N-01	-0.154000	1.081000
TCGA-VS-A9UC-01A-11D-A42N-01	-0.848000	1.513000
TCGA-VS-A9UD-01A-11D-A42N-01	-1.001000	1.960000
TCGA-VS-A9UH-01A-11D-A42N-01	-0.382000	0.613000
TCGA-VS-A9UI-01A-11D-A42N-01	-0.848000	1.449000
TCGA-VS-A9UJ-01A-11D-A42N-01	-0.100000	0.100000
TCGA-VS-A9UL-01A-11D-A42N-01	-0.814000	0.741000
TCGA-VS-A9UM-01A-11D-A42N-01	-0.800000	0.709000
TCGA-VS-A9UO-01A-11D-A42N-01	-0.899000	0.799000
TCGA-VS-A9UP-01A-11D-A42N-01	-0.463000	1.097000
TCGA-VS-A9UQ-01A-21D-A42N-01	-0.751000	0.100000
TCGA-VS-A9UR-01A-11D-A42N-01	-0.870000	0.100000
TCGA-VS-A9UT-01A-11D-A42N-01	-0.579000	0.437000
TCGA-VS-A9UU-01A-11D-A42N-01	-0.465000	1.200000
TCGA-VS-A9UV-01A-11D-A42N-01	-0.943000	1.348000
TCGA-VS-A9UY-01A-11D-A42N-01	-0.881000	1.389000
TCGA-VS-A9UZ-01A-11D-A42N-01	-0.725000	1.349000
TCGA-VS-A9V0-01A-11D-A42N-01	-0.808000	1.352000
TCGA-VS-A9V1-01A-11D-A42N-01	-0.759000	0.307000
TCGA-VS-A9V2-01A-11D-A42N-01	-0.620000	0.640000
