# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-CR-6484-01A-11D-1869-01	-0.518000	0.453000
TCGA-CR-6487-01A-11D-1869-01	-0.444000	2.719000
TCGA-CR-6488-01A-12D-2077-01	-0.359000	0.890000
TCGA-CR-6491-01A-11D-1869-01	-0.741000	0.700000
TCGA-CR-6492-01A-12D-2077-01	-0.234000	0.218000
TCGA-CR-6493-01A-11D-1869-01	-0.901000	0.765000
TCGA-CR-7364-01A-11D-2010-01	-0.580000	0.585000
TCGA-CR-7365-01A-11D-2010-01	-0.610000	0.911000
TCGA-CR-7367-01A-11D-2010-01	-0.639000	0.630000
TCGA-CR-7368-01A-11D-2128-01	-0.757000	1.144000
TCGA-CR-7369-01A-11D-2128-01	-0.617000	0.619000
TCGA-CR-7370-01A-11D-2128-01	-0.649000	1.484000
TCGA-CR-7371-01A-11D-2010-01	-0.490000	0.389000
TCGA-CR-7372-01A-11D-2010-01	-0.476000	0.421000
TCGA-CR-7373-01A-11D-2010-01	-0.844000	0.443000
TCGA-CR-7374-01A-11D-2010-01	-0.668000	0.202000
TCGA-CR-7376-01A-11D-2128-01	-0.100000	0.343000
TCGA-CR-7377-01A-11D-2010-01	-0.319000	0.327000
TCGA-CR-7379-01A-11D-2010-01	-0.386000	0.719000
TCGA-CR-7380-01A-11D-2010-01	-0.507000	1.588000
TCGA-CR-7382-01A-11D-2128-01	-0.238000	0.509000
TCGA-CR-7383-01A-11D-2128-01	-0.398000	0.544000
TCGA-CR-7385-01A-11D-2010-01	-0.592000	0.586000
TCGA-CR-7386-01A-11D-2010-01	-0.400000	0.401000
TCGA-CR-7388-01A-11D-2010-01	-0.458000	0.331000
TCGA-CR-7389-01A-11D-2010-01	-0.565000	2.654000
TCGA-CR-7390-01A-11D-2010-01	-0.589000	0.814000
TCGA-CR-7391-01A-11D-2010-01	-0.100000	0.100000
TCGA-CR-7392-01A-11D-2010-01	-0.204000	0.416000
TCGA-CR-7393-01A-11D-2010-01	-0.100000	0.100000
TCGA-CR-7394-01A-11D-2010-01	-0.100000	0.100000
TCGA-CR-7395-01A-11D-2010-01	-0.100000	0.528000
TCGA-CR-7397-01A-11D-2010-01	-0.375000	0.420000
TCGA-CR-7398-01A-11D-2010-01	-0.801000	1.459000
TCGA-CR-7399-01A-11D-2010-01	-0.509000	1.099000
TCGA-CR-7401-01A-11D-2010-01	-0.399000	0.617000
TCGA-CR-7402-01A-11D-2010-01	-0.689000	2.857000
TCGA-CR-7404-01A-11D-2128-01	-0.481000	0.932000
TCGA-CV-5430-01A-02D-1682-01	-0.497000	1.582000
TCGA-CV-5431-01A-01D-1510-01	-0.384000	1.231000
TCGA-CV-5432-01A-02D-1682-01	-0.817000	1.583000
TCGA-CV-5434-01A-01D-1682-01	-0.907000	1.249000
TCGA-CV-5435-01A-01D-1682-01	-0.784000	0.718000
TCGA-CV-5436-01A-01D-1510-01	-0.732000	2.405000
TCGA-CV-5439-01A-01D-1682-01	-0.636000	0.618000
TCGA-CV-5440-01A-01D-1510-01	-0.596000	2.028000
TCGA-CV-5441-01A-01D-1510-01	-0.648000	2.090000
TCGA-CV-5442-01A-01D-1510-01	-0.100000	2.668000
TCGA-CV-5443-01A-01D-1510-01	-0.658000	0.100000
TCGA-CV-5444-01A-02D-1510-01	-0.631000	0.533000
TCGA-CV-5966-01A-11D-1682-01	-0.477000	0.709000
TCGA-CV-5970-01A-11D-1682-01	-0.465000	1.290000
TCGA-CV-5971-01A-11D-1682-01	-0.100000	0.248000
TCGA-CV-5973-01A-11D-1682-01	-0.613000	0.582000
TCGA-CV-5976-01A-11D-1682-01	-0.621000	1.066000
TCGA-CV-5977-01A-11D-1682-01	-0.708000	2.158000
TCGA-CV-5978-01A-11D-1682-01	-0.423000	0.682000
TCGA-CV-5979-01A-11D-1682-01	-0.919000	0.919000
TCGA-CV-6003-01A-11D-1682-01	-0.610000	3.569000
TCGA-CV-6433-01A-11D-1682-01	-0.257000	1.364000
TCGA-CV-6436-01A-11D-1682-01	-0.105000	0.462000
TCGA-CV-6441-01A-11D-1682-01	-1.393000	2.674000
TCGA-CV-6933-01A-11D-1910-01	-0.504000	0.776000
TCGA-CV-6934-01A-11D-1910-01	-0.483000	0.488000
TCGA-CV-6935-01A-11D-1910-01	-0.879000	0.981000
TCGA-CV-6936-01A-11D-1910-01	-0.683000	1.719000
TCGA-CV-6937-01A-11D-2010-01	-0.412000	0.975000
TCGA-CV-6938-01A-11D-1910-01	-0.100000	0.254000
TCGA-CV-6939-01A-11D-1910-01	-0.555000	0.369000
TCGA-CV-6940-01A-11D-1910-01	-1.393000	0.956000
TCGA-CV-6941-01A-11D-1910-01	-0.546000	0.916000
TCGA-CV-6942-01A-21D-2010-01	-0.456000	0.529000
TCGA-CV-6943-01A-11D-1910-01	-0.100000	0.301000
TCGA-CV-6945-01A-11D-1910-01	-0.450000	0.824000
TCGA-CV-6948-01A-11D-1910-01	-0.875000	1.351000
TCGA-CV-6950-01A-11D-1910-01	-0.687000	0.879000
TCGA-CV-6951-01A-11D-1910-01	-0.573000	0.957000
TCGA-CV-6952-01A-11D-1910-01	-0.593000	0.548000
TCGA-CV-6953-01A-11D-1910-01	-0.446000	0.642000
TCGA-CV-6954-01A-11D-1910-01	-0.477000	1.565000
TCGA-CV-6955-01A-11D-2062-01	-0.100000	0.100000
TCGA-CV-6956-01A-21D-2062-01	-0.830000	1.223000
TCGA-CV-6959-01A-11D-1910-01	-0.419000	0.712000
TCGA-CV-6960-01A-41D-2010-01	-0.756000	0.702000
TCGA-CV-6961-01A-21D-1910-01	-0.641000	1.106000
TCGA-CV-6962-01A-11D-1910-01	-0.628000	1.533000
TCGA-CV-7089-01A-11D-2010-01	-0.380000	0.542000
TCGA-CV-7090-01A-11D-2010-01	-0.435000	1.309000
TCGA-CV-7091-01A-11D-2010-01	-0.380000	1.061000
TCGA-CV-7095-01A-21D-2010-01	-0.642000	0.695000
