"var","hr","pval","hr_ci95"
"CD274_cna",0.7,"2.57e-02","0.5 to 1"
"age.cat>=65",1.3,"3.45e-01","0.8 to 2.1"
"gendermale",1.6,"6.56e-02","1 to 2.7"
"tnm_stageII",1.1,"6.78e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.20e-01","0.9 to 2.8"
"tnm_stageIV",1.2,"8.36e-01","0.3 to 4.9"
"COL5A1_cna",1.2,"2.12e-01","0.9 to 1.6"
"age.cat>=65",1.3,"2.79e-01","0.8 to 2.2"
"gendermale",1.6,"8.85e-02","0.9 to 2.6"
"tnm_stageII",1.1,"6.64e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.81e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.96e-01","0.3 to 6.2"
"COL5A1_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.3,"2.94e-01","0.8 to 2.2"
"gendermale",1.6,"6.34e-02","1 to 2.7"
"tnm_stageII",1.1,"7.15e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.89e-01","0.8 to 2.6"
"tnm_stageIV",1.3,"7.04e-01","0.3 to 5.5"
"ARID5B_cna",0.9,"3.38e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.03e-01","0.8 to 2.2"
"gendermale",1.5,"1.06e-01","0.9 to 2.6"
"tnm_stageII",1.1,"6.43e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.37e-01","0.9 to 2.8"
"tnm_stageIV",1.5,"5.79e-01","0.4 to 6.4"
"OVOL1_cna",0.9,"5.95e-01","0.7 to 1.3"
"age.cat>=65",1.3,"3.26e-01","0.8 to 2.1"
"gendermale",1.6,"6.98e-02","1 to 2.7"
"tnm_stageII",1.1,"6.72e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.54e-01","0.9 to 2.7"
"tnm_stageIV",1.3,"7.25e-01","0.3 to 5.5"
"LAG3_cna",0.8,"2.62e-01","0.6 to 1.1"
"age.cat>=65",1.2,"4.91e-01","0.7 to 2"
"gendermale",1.7,"5.51e-02","1 to 2.8"
"tnm_stageII",1.1,"7.49e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.24e-01","0.9 to 2.8"
"tnm_stageIV",1.4,"6.79e-01","0.3 to 5.7"
"LAG3_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",1.3,"3.20e-01","0.8 to 2.1"
"gendermale",1.6,"7.50e-02","1 to 2.7"
"tnm_stageII",1.1,"6.65e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.68e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.77e-01","0.3 to 5.7"
"ARID2_cna",1,"7.80e-01","0.7 to 1.3"
"age.cat>=65",1.3,"3.16e-01","0.8 to 2.2"
"gendermale",1.6,"7.17e-02","1 to 2.7"
"tnm_stageII",1.1,"6.65e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.60e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.72e-01","0.3 to 5.7"
"ARID2_mut",1.6,"3.61e-01","0.6 to 4.5"
"age.cat>=65",1.3,"3.55e-01","0.8 to 2.1"
"gendermale",1.6,"8.17e-02","0.9 to 2.7"
"tnm_stageII",1.1,"7.73e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.68e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.68e-01","0.3 to 5.7"
"IFNG_cna",1,"9.76e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.21e-01","0.8 to 2.1"
"gendermale",1.6,"7.88e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.64e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.70e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.76e-01","0.3 to 5.7"
"TCP11L2_cna",1.2,"3.67e-01","0.8 to 1.7"
"age.cat>=65",1.3,"3.38e-01","0.8 to 2.1"
"gendermale",1.6,"9.61e-02","0.9 to 2.6"
"tnm_stageII",1.2,"6.33e-01","0.6 to 2.1"
"tnm_stageIII",1.4,"2.26e-01","0.8 to 2.6"
"tnm_stageIV",1.3,"7.10e-01","0.3 to 5.5"
"B2M_cna",0.7,"4.02e-02","0.5 to 1"
"age.cat>=65",1.4,"2.20e-01","0.8 to 2.3"
"gendermale",1.7,"4.48e-02","1 to 2.9"
"tnm_stageII",1.1,"7.49e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.86e-01","0.8 to 2.5"
"tnm_stageIV",1.5,"5.82e-01","0.4 to 6.3"
"B2M_mut",4.4,"5.94e-03","1.5 to 12.4"
"age.cat>=65",1.3,"3.48e-01","0.8 to 2.1"
"gendermale",1.7,"5.15e-02","1 to 2.9"
"tnm_stageII",1.2,"6.11e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.42e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.61e-01","0.3 to 5.8"
"TP53_cna",0.9,"3.93e-01","0.6 to 1.2"
"age.cat>=65",1.3,"2.97e-01","0.8 to 2.2"
"gendermale",1.6,"7.02e-02","1 to 2.7"
"tnm_stageII",1.1,"7.41e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.50e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.29e-01","0.3 to 6"
"TP53_mut",0.9,"3.09e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.45e-01","0.8 to 2.1"
"gendermale",1.6,"9.22e-02","0.9 to 2.6"
"tnm_stageII",1.1,"6.78e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.69e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.59e-01","0.3 to 5.8"
"TMEM88_cna",0.9,"3.93e-01","0.6 to 1.2"
"age.cat>=65",1.3,"2.97e-01","0.8 to 2.2"
"gendermale",1.6,"7.02e-02","1 to 2.7"
"tnm_stageII",1.1,"7.41e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.50e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.29e-01","0.3 to 6"
"MYOCD_cna",1,"9.91e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.26e-01","0.8 to 2.2"
"gendermale",1.6,"7.56e-02","1 to 2.7"
"tnm_stageII",1.1,"6.64e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.68e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.76e-01","0.3 to 5.7"
"MYOCD_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.81e-01","0.8 to 2.1"
"gendermale",1.6,"6.98e-02","1 to 2.7"
"tnm_stageII",1.1,"7.09e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.6"
"tnm_stageIV",1.3,"6.86e-01","0.3 to 5.6"
"NCOR1_cna",1,"9.32e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.30e-01","0.8 to 2.1"
"gendermale",1.6,"7.56e-02","1 to 2.7"
"tnm_stageII",1.1,"6.61e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.73e-01","0.8 to 2.7"
"tnm_stageIV",1.3,"6.82e-01","0.3 to 5.7"
"NCOR1_mut",0.6,"3.28e-01","0.2 to 1.7"
"age.cat>=65",1.2,"4.79e-01","0.7 to 2"
"gendermale",1.6,"8.85e-02","0.9 to 2.6"
"tnm_stageII",1.2,"5.42e-01","0.7 to 2.1"
"tnm_stageIII",1.6,"1.30e-01","0.9 to 2.8"
"tnm_stageIV",1.4,"6.46e-01","0.3 to 5.9"
"NF1_cna",1,"8.33e-01","0.8 to 1.3"
"age.cat>=65",1.3,"3.18e-01","0.8 to 2.2"
"gendermale",1.6,"7.34e-02","1 to 2.7"
"tnm_stageII",1.1,"6.44e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.69e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.66e-01","0.3 to 5.8"
"NF1_mut",1.4,"1.90e-01","0.8 to 2.4"
"age.cat>=65",1.3,"3.66e-01","0.8 to 2.1"
"gendermale",1.7,"5.40e-02","1 to 2.8"
"tnm_stageII",1.2,"6.27e-01","0.6 to 2.1"
"tnm_stageIII",1.6,"1.31e-01","0.9 to 2.8"
"tnm_stageIV",1.4,"6.41e-01","0.3 to 5.9"
"ALPK2_cna",0.8,"1.87e-01","0.6 to 1.1"
"age.cat>=65",1.3,"3.15e-01","0.8 to 2.2"
"gendermale",1.6,"8.13e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.69e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.63e-01","0.8 to 2.7"
"tnm_stageIV",1.2,"7.88e-01","0.3 to 5.1"
"ALPK2_mut",1.1,"8.17e-01","0.4 to 3"
"age.cat>=65",1.3,"3.19e-01","0.8 to 2.2"
"gendermale",1.6,"7.35e-02","1 to 2.7"
"tnm_stageII",1.1,"6.69e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.64e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.74e-01","0.3 to 5.7"
"LPAR2_cna",0.9,"4.54e-01","0.7 to 1.2"
"age.cat>=65",1.3,"2.86e-01","0.8 to 2.2"
"gendermale",1.6,"8.21e-02","0.9 to 2.7"
"tnm_stageII",1.2,"6.35e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.42e-01","0.9 to 2.8"
"tnm_stageIV",1.3,"6.92e-01","0.3 to 5.6"
"LPAR2_mut",1.9,"2.38e-01","0.7 to 5.2"
"age.cat>=65",1.3,"3.53e-01","0.8 to 2.1"
"gendermale",1.6,"8.36e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.73e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.25e-01","0.8 to 2.6"
"tnm_stageIV",1.4,"6.68e-01","0.3 to 5.7"
"TGFB1_cna",1,"9.62e-01","0.8 to 1.3"
"age.cat>=65",1.3,"3.21e-01","0.8 to 2.1"
"gendermale",1.6,"7.59e-02","1 to 2.7"
"tnm_stageII",1.1,"6.63e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.66e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.81e-01","0.3 to 5.7"
"CIC_cna",1,"8.23e-01","0.8 to 1.3"
"age.cat>=65",1.3,"3.19e-01","0.8 to 2.1"
"gendermale",1.6,"7.30e-02","1 to 2.7"
"tnm_stageII",1.1,"6.62e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.65e-01","0.8 to 2.7"
"tnm_stageIV",1.3,"6.94e-01","0.3 to 5.6"
"CSNK2A1_cna",0.9,"6.04e-01","0.7 to 1.2"
"age.cat>=65",1.3,"3.26e-01","0.8 to 2.1"
"gendermale",1.6,"7.28e-02","1 to 2.7"
"tnm_stageII",1.1,"6.75e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.57e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.38e-01","0.3 to 6"
"ASXL1_cna",1,"8.03e-01","0.7 to 1.5"
"age.cat>=65",1.3,"3.39e-01","0.8 to 2.1"
"gendermale",1.6,"9.88e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.69e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.64e-01","0.8 to 2.7"
"tnm_stageIV",1.3,"6.87e-01","0.3 to 5.6"
"ASXL1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.00e-01","0.8 to 2.2"
"gendermale",1.6,"6.78e-02","1 to 2.7"
"tnm_stageII",1.1,"7.06e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.86e-01","0.8 to 2.6"
"tnm_stageIV",1.3,"7.05e-01","0.3 to 5.5"
"IFNGR2_cna",1,"9.52e-01","0.7 to 1.4"
"age.cat>=65",1.3,"3.20e-01","0.8 to 2.1"
"gendermale",1.6,"7.51e-02","1 to 2.7"
"tnm_stageII",1.1,"6.62e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.67e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.73e-01","0.3 to 5.8"
"EP300_cna",0.8,"1.14e-01","0.6 to 1.1"
"age.cat>=65",1.3,"3.37e-01","0.8 to 2.1"
"gendermale",1.6,"7.04e-02","1 to 2.7"
"tnm_stageII",1.1,"8.66e-01","0.6 to 1.9"
"tnm_stageIII",1.4,"2.31e-01","0.8 to 2.5"
"tnm_stageIV",1.2,"7.64e-01","0.3 to 5.2"
"EP300_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"2.54e-01","0.8 to 2.2"
"gendermale",1.6,"5.98e-02","1 to 2.8"
"tnm_stageII",1.3,"4.29e-01","0.7 to 2.3"
"tnm_stageIII",1.5,"1.57e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.80e-01","0.3 to 5.7"
"DDX3X_cna",0.8,"1.23e-01","0.6 to 1.1"
"age.cat>=65",1.3,"3.14e-01","0.8 to 2.1"
"gendermale",1.6,"8.23e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.50e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.06e-01","0.9 to 2.9"
"tnm_stageIV",1.3,"7.12e-01","0.3 to 5.5"
"SSX5_cna",0.7,"2.95e-02","0.5 to 1"
"age.cat>=65",1.2,"5.36e-01","0.7 to 2"
"gendermale",1.6,"6.09e-02","1 to 2.8"
"tnm_stageII",1.1,"7.26e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.21e-01","0.9 to 2.8"
"tnm_stageIV",1.3,"7.49e-01","0.3 to 5.3"
"FOXP3_cna",0.7,"1.33e-02","0.5 to 0.9"
"age.cat>=65",1.2,"5.57e-01","0.7 to 2"
"gendermale",1.6,"6.35e-02","1 to 2.7"
"tnm_stageII",1.1,"7.50e-01","0.6 to 2"
"tnm_stageIII",1.6,"1.06e-01","0.9 to 2.9"
"tnm_stageIV",1.8,"4.24e-01","0.4 to 7.7"
"SMC1A_cna",0.8,"9.10e-02","0.6 to 1"
"age.cat>=65",1.2,"4.00e-01","0.7 to 2.1"
"gendermale",1.6,"8.31e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.86e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.39e-01","0.9 to 2.7"
"tnm_stageIV",1.3,"7.31e-01","0.3 to 5.4"
"MORC4_cna",0.9,"4.68e-01","0.6 to 1.2"
"age.cat>=65",1.3,"2.91e-01","0.8 to 2.2"
"gendermale",1.6,"6.57e-02","1 to 2.7"
"tnm_stageII",1.2,"5.86e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.57e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.39e-01","0.3 to 5.9"
"MORC4_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",1.3,"3.03e-01","0.8 to 2.2"
"gendermale",1.6,"6.84e-02","1 to 2.7"
"tnm_stageII",1.1,"6.97e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.81e-01","0.8 to 2.6"
"tnm_stageIV",1.3,"6.98e-01","0.3 to 5.6"
"CUL4B_cna",0.9,"3.94e-01","0.6 to 1.2"
"age.cat>=65",1.3,"3.00e-01","0.8 to 2.2"
"gendermale",1.6,"6.69e-02","1 to 2.7"
"tnm_stageII",1.2,"5.96e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.49e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.20e-01","0.3 to 6.1"
"CUL4B_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",1.3,"3.15e-01","0.8 to 2.2"
"gendermale",1.6,"8.44e-02","0.9 to 2.6"
"tnm_stageII",1.1,"6.76e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.73e-01","0.8 to 2.6"
"tnm_stageIV",1.4,"6.81e-01","0.3 to 5.6"
"TMB",1,"1.00e-01","0.9 to 1"
"age.cat>=65",1.2,"4.30e-01","0.7 to 2"
"gendermale",1.7,"4.94e-02","1 to 2.8"
"tnm_stageII",1.1,"7.38e-01","0.6 to 2"
"tnm_stageIII",1.4,"2.04e-01","0.8 to 2.6"
"tnm_stageIV",1.4,"6.71e-01","0.3 to 5.7"
"PDL1",1,"7.36e-01","1 to 1"
"age.cat>=65",1.3,"3.08e-01","0.8 to 2.2"
"gendermale",1.6,"8.78e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.76e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.57e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.61e-01","0.3 to 5.8"
"silent.catmed",0.5,"2.88e-03","0.3 to 0.8"
"silent.cathigh",0.5,"2.29e-02","0.3 to 0.9"
"age.cat>=65",1.2,"3.97e-01","0.7 to 2.1"
"gendermale",1.7,"5.41e-02","1 to 2.8"
"tnm_stageII",1.2,"5.61e-01","0.7 to 2.1"
"tnm_stageIII",1.7,"7.18e-02","1 to 3.1"
"tnm_stageIV",1.9,"4.06e-01","0.4 to 8"
"missense.catmed",0.8,"4.65e-01","0.5 to 1.4"
"missense.cathigh",0.6,"1.05e-01","0.3 to 1.1"
"age.cat>=65",1.3,"3.82e-01","0.8 to 2.1"
"gendermale",1.6,"6.68e-02","1 to 2.7"
"tnm_stageII",1.2,"5.93e-01","0.7 to 2.1"
"tnm_stageIII",1.6,"1.45e-01","0.9 to 2.8"
"tnm_stageIV",1.5,"5.95e-01","0.3 to 6.3"
"nonstop.catmed",NA," NA","NA to NA"
"nonstop.cathigh",1,"8.86e-01","0.6 to 1.6"
"age.cat>=65",1.3,"3.32e-01","0.8 to 2.1"
"gendermale",1.6,"7.69e-02","1 to 2.7"
"tnm_stageII",1.1,"6.52e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.73e-01","0.8 to 2.7"
"tnm_stageIV",1.3,"6.84e-01","0.3 to 5.7"
"nonsense.catmed",0.7,"1.33e-01","0.4 to 1.1"
"nonsense.cathigh",0.7,"2.17e-01","0.4 to 1.2"
"age.cat>=65",1.2,"4.59e-01","0.7 to 2"
"gendermale",1.7,"5.48e-02","1 to 2.8"
"tnm_stageII",1.1,"6.70e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.83e-01","0.8 to 2.6"
"tnm_stageIV",1.6,"5.51e-01","0.4 to 6.6"
"frameshift.catmed",0.7,"2.50e-01","0.4 to 1.2"
"frameshift.cathigh",1,"9.62e-01","0.6 to 1.8"
"age.cat>=65",1.3,"2.96e-01","0.8 to 2.2"
"gendermale",1.6,"6.40e-02","1 to 2.8"
"tnm_stageII",1.2,"5.35e-01","0.7 to 2.2"
"tnm_stageIII",1.6,"1.30e-01","0.9 to 2.8"
"tnm_stageIV",1.4,"6.69e-01","0.3 to 5.8"
"total.catmed",0.6,"5.54e-02","0.4 to 1"
"total.cathigh",0.6,"6.98e-02","0.3 to 1"
"age.cat>=65",1.2,"4.49e-01","0.7 to 2"
"gendermale",1.6,"7.18e-02","1 to 2.7"
"tnm_stageII",1.2,"5.17e-01","0.7 to 2.2"
"tnm_stageIII",1.7,"8.78e-02","0.9 to 3"
"tnm_stageIV",1.7,"4.84e-01","0.4 to 7.2"
"GZMA.catmed",1.1,"6.16e-01","0.7 to 1.9"
"GZMA.cathigh",0.6,"1.26e-01","0.3 to 1.2"
"age.cat>=65",1.3,"2.87e-01","0.8 to 2.2"
"gendermale",1.6,"5.96e-02","1 to 2.8"
"tnm_stageII",1.1,"6.82e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.65e-01","0.8 to 2.7"
"tnm_stageIV",1.1,"8.50e-01","0.3 to 4.8"
"PRF1.catmed",1.2,"6.02e-01","0.7 to 2"
"PRF1.cathigh",0.6,"1.33e-01","0.3 to 1.2"
"age.cat>=65",1.2,"4.56e-01","0.7 to 2"
"gendermale",1.8,"3.02e-02","1.1 to 3"
"tnm_stageII",1.1,"7.25e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.88e-01","0.8 to 2.6"
"tnm_stageIV",1.2,"7.98e-01","0.3 to 5.1"
"nmdptc_max.catmed",0.7,"1.31e-01","0.4 to 1.1"
"nmdptc_max.cathigh",0.7,"2.38e-01","0.4 to 1.3"
"age.cat>=65",1.3,"3.35e-01","0.8 to 2.1"
"gendermale",1.6,"7.60e-02","1 to 2.7"
"tnm_stageII",1.2,"5.56e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.55e-01","0.9 to 2.7"
"tnm_stageIV",1.5,"5.66e-01","0.4 to 6.6"
"nmdptc_n_decayed.catmed",0.6,"7.24e-02","0.4 to 1"
"nmdptc_n_decayed.cathigh",0.8,"5.05e-01","0.5 to 1.5"
"age.cat>=65",1.3,"2.72e-01","0.8 to 2.2"
"gendermale",1.6,"8.36e-02","0.9 to 2.7"
"tnm_stageII",1.1,"7.81e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.80e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.56e-01","0.4 to 6.5"
"nmdptc_frac_decayed.catmed",0.6,"9.89e-02","0.4 to 1.1"
"nmdptc_frac_decayed.cathigh",0.7,"1.65e-01","0.4 to 1.2"
"age.cat>=65",1.3,"3.07e-01","0.8 to 2.2"
"gendermale",1.6,"7.88e-02","0.9 to 2.7"
"tnm_stageII",1.1,"7.48e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.38e-01","0.9 to 2.8"
"tnm_stageIV",1.5,"5.61e-01","0.4 to 6.6"
"nmdptc_med.catmed",0.8,"4.40e-01","0.5 to 1.4"
"nmdptc_med.cathigh",0.8,"5.57e-01","0.4 to 1.5"
"age.cat>=65",1.3,"3.01e-01","0.8 to 2.2"
"gendermale",1.6,"8.00e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.58e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.53e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.27e-01","0.3 to 6.2"
"nmdptc_med.wt.catmed",0.8,"3.60e-01","0.5 to 1.3"
"nmdptc_med.wt.cathigh",0.8,"3.73e-01","0.4 to 1.4"
"age.cat>=65",1.3,"3.06e-01","0.8 to 2.2"
"gendermale",1.6,"8.83e-02","0.9 to 2.6"
"tnm_stageII",1.1,"6.78e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.75e-01","0.8 to 2.6"
"tnm_stageIV",1.5,"5.95e-01","0.3 to 6.3"
"nmdptc_mean.catmed",0.8,"3.13e-01","0.5 to 1.3"
"nmdptc_mean.cathigh",0.6,"1.66e-01","0.3 to 1.2"
"age.cat>=65",1.3,"3.91e-01","0.7 to 2.1"
"gendermale",1.6,"1.01e-01","0.9 to 2.6"
"tnm_stageII",1.2,"6.04e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.60e-01","0.8 to 2.7"
"tnm_stageIV",1.7,"4.97e-01","0.4 to 7.2"
"nmdptc_mean.wt.catmed",0.7,"1.80e-01","0.4 to 1.2"
"nmdptc_mean.wt.cathigh",0.7,"1.76e-01","0.4 to 1.2"
"age.cat>=65",1.3,"2.49e-01","0.8 to 2.2"
"gendermale",1.6,"7.89e-02","0.9 to 2.7"
"tnm_stageII",1.1,"7.04e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.49e-01","0.9 to 2.7"
"tnm_stageIV",1.5,"5.60e-01","0.4 to 6.6"
"nmdfs_max.catmed",1.1,"7.18e-01","0.6 to 2.1"
"nmdfs_max.cathigh",1.4,"2.47e-01","0.8 to 2.4"
"age.cat>=65",1.3,"3.11e-01","0.8 to 2.2"
"gendermale",1.6,"6.10e-02","1 to 2.8"
"tnm_stageII",1.2,"5.80e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.58e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.64e-01","0.3 to 5.7"
"nmdfs_n_decayed.catmed",1.1,"7.24e-01","0.6 to 2.3"
"nmdfs_n_decayed.cathigh",1.2,"4.22e-01","0.7 to 2"
"age.cat>=65",1.3,"3.07e-01","0.8 to 2.2"
"gendermale",1.6,"6.49e-02","1 to 2.8"
"tnm_stageII",1.2,"5.61e-01","0.7 to 2.2"
"tnm_stageIII",1.5,"1.51e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.79e-01","0.3 to 5.7"
"nmdfs_frac_decayed.catmed",0.6,"2.82e-01","0.2 to 1.6"
"nmdfs_frac_decayed.cathigh",1,"9.73e-01","0.6 to 1.7"
"age.cat>=65",1.3,"3.18e-01","0.8 to 2.2"
"gendermale",1.6,"6.04e-02","1 to 2.8"
"tnm_stageII",1.1,"7.84e-01","0.6 to 1.9"
"tnm_stageIII",1.4,"2.44e-01","0.8 to 2.5"
"tnm_stageIV",1.3,"7.41e-01","0.3 to 5.4"
"nmdfs_med.catmed",1,"9.62e-01","0.5 to 1.9"
"nmdfs_med.cathigh",1.3,"3.40e-01","0.8 to 2.2"
"age.cat>=65",1.3,"3.27e-01","0.8 to 2.1"
"gendermale",1.6,"6.50e-02","1 to 2.7"
"tnm_stageII",1.2,"6.06e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.63e-01","0.8 to 2.7"
"tnm_stageIV",1.4,"6.61e-01","0.3 to 5.8"
"nmdfs_med.wt.catmed",1.1,"8.44e-01","0.6 to 2"
"nmdfs_med.wt.cathigh",1.3,"2.80e-01","0.8 to 2.3"
"age.cat>=65",1.3,"3.18e-01","0.8 to 2.2"
"gendermale",1.6,"6.36e-02","1 to 2.7"
"tnm_stageII",1.2,"5.98e-01","0.7 to 2.1"
"tnm_stageIII",1.5,"1.59e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.64e-01","0.3 to 5.7"
"nmdfs_mean.catmed",0.9,"6.63e-01","0.5 to 1.7"
"nmdfs_mean.cathigh",1.2,"4.55e-01","0.7 to 2.1"
"age.cat>=65",1.3,"3.59e-01","0.8 to 2.1"
"gendermale",1.6,"6.36e-02","1 to 2.7"
"tnm_stageII",1.2,"6.18e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.60e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.56e-01","0.3 to 5.8"
"nmdfs_mean.wt.catmed",0.9,"6.83e-01","0.5 to 1.7"
"nmdfs_mean.wt.cathigh",1.2,"4.59e-01","0.7 to 2.1"
"age.cat>=65",1.3,"3.52e-01","0.8 to 2.1"
"gendermale",1.6,"6.28e-02","1 to 2.8"
"tnm_stageII",1.2,"6.21e-01","0.6 to 2.1"
"tnm_stageIII",1.5,"1.59e-01","0.9 to 2.7"
"tnm_stageIV",1.4,"6.58e-01","0.3 to 5.8"
"nmdns_max.catmed",0.7,"1.66e-01","0.4 to 1.2"
"nmdns_max.cathigh",0.7,"2.39e-01","0.4 to 1.3"
"age.cat>=65",1.3,"3.83e-01","0.8 to 2.1"
"gendermale",1.6,"7.91e-02","0.9 to 2.7"
"tnm_stageII",1.1,"6.48e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.48e-01","0.9 to 2.7"
"tnm_stageIV",1.5,"5.58e-01","0.4 to 6.7"
"nmdns_n_decayed.catmed",0.8,"5.28e-01","0.5 to 1.4"
"nmdns_n_decayed.cathigh",0.8,"5.73e-01","0.5 to 1.5"
"age.cat>=65",1.3,"3.30e-01","0.8 to 2.1"
"gendermale",1.6,"7.89e-02","0.9 to 2.7"
"tnm_stageII",1.1,"7.26e-01","0.6 to 2"
"tnm_stageIII",1.5,"1.88e-01","0.8 to 2.6"
"tnm_stageIV",1.4,"6.21e-01","0.3 to 6.1"
"nmdns_frac_decayed.catmed",0.8,"2.94e-01","0.4 to 1.3"
"nmdns_frac_decayed.cathigh",0.8,"5.23e-01","0.5 to 1.5"
"age.cat>=65",1.3,"3.28e-01","0.8 to 2.1"
"gendermale",1.6,"7.30e-02","1 to 2.7"
"tnm_stageII",1.2,"6.16e-01","0.6 to 2.1"
"tnm_stageIII",1.6,"1.31e-01","0.9 to 2.8"
"tnm_stageIV",1.4,"6.28e-01","0.3 to 6.1"
"nmdns_med.catmed",0.9,"7.89e-01","0.6 to 1.6"
