# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-06-0128-01A-01D-0214-01	-0.868000	0.418000
TCGA-06-0129-01A-01D-0214-01	-0.578000	0.950000
TCGA-06-0130-01A-01D-0214-01	-0.382000	0.729000
TCGA-06-0132-01A-02D-0236-01	-0.390000	0.362000
TCGA-06-0133-01A-02D-0214-01	-0.661000	1.118000
TCGA-06-0137-01A-02D-0214-01	-1.051000	0.963000
TCGA-06-0138-01A-02D-0236-01	-0.963000	1.090000
TCGA-06-0139-01B-05D-0214-01	-0.210000	0.204000
TCGA-06-0140-01A-01D-0214-01	-0.658000	0.605000
TCGA-06-0141-01A-01D-0214-01	-0.258000	0.293000
TCGA-06-0142-01A-01D-0214-01	-0.100000	0.100000
TCGA-06-0143-01A-01D-0214-01	-0.731000	0.671000
TCGA-06-0145-01A-05D-0214-01	-0.927000	0.854000
TCGA-06-0146-01A-01D-0275-01	-0.403000	0.356000
TCGA-06-0147-01A-02D-0236-01	-0.300000	0.350000
TCGA-06-0148-01A-01D-0214-01	-0.100000	0.911000
TCGA-06-0149-01A-05D-0275-01	-0.804000	1.481000
TCGA-06-0150-01A-01D-0236-01	-0.786000	0.791000
TCGA-06-0151-01A-01D-0236-01	-0.815000	1.468000
TCGA-06-0152-01A-02D-0310-01	-0.819000	0.700000
TCGA-06-0154-01A-03D-0236-01	-0.897000	0.913000
TCGA-06-0155-01B-01D-0517-01	-0.892000	0.840000
TCGA-06-0157-01A-01D-0236-01	-0.982000	0.971000
TCGA-06-0158-01A-01D-0236-01	-0.973000	1.499000
TCGA-06-0159-01A-01D-0236-01	-0.605000	0.639000
TCGA-06-0160-01A-01D-0236-01	-0.100000	0.100000
TCGA-06-0162-01A-01D-0275-01	-0.837000	0.793000
TCGA-06-0164-01A-01D-0275-01	-0.673000	0.670000
TCGA-06-0165-01A-01D-0236-01	-0.100000	0.100000
TCGA-06-0166-01A-01D-0236-01	-0.535000	0.719000
TCGA-06-0168-01A-02D-0236-01	-0.809000	0.897000
TCGA-06-0169-01A-01D-0214-01	-0.677000	0.660000
TCGA-06-0171-01A-02D-0236-01	-0.832000	0.851000
TCGA-06-0173-01A-01D-0236-01	-1.133000	1.234000
TCGA-06-0174-01A-01D-0236-01	-1.310000	3.559000
TCGA-06-0175-01A-01D-0275-01	-0.830000	0.825000
TCGA-06-0176-01A-03D-0236-01	-0.100000	0.706000
TCGA-06-0177-01A-01D-0275-01	-0.771000	1.063000
TCGA-06-0178-01A-01D-0236-01	-0.100000	0.100000
TCGA-06-0179-01A-02D-0275-01	-0.481000	0.474000
TCGA-06-0182-01A-01D-0275-01	-0.900000	0.912000
TCGA-06-0184-01A-01D-0236-01	-0.644000	1.312000
TCGA-06-0185-01A-01D-0236-01	-1.110000	1.146000
TCGA-06-0187-01A-01D-0236-01	-1.099000	1.201000
TCGA-06-0188-01A-01D-0236-01	-0.979000	0.922000
TCGA-06-0189-01A-01D-0236-01	-0.289000	0.298000
TCGA-06-0190-01A-01D-0236-01	-0.676000	0.665000
TCGA-06-0192-01B-01D-0333-01	-0.585000	1.788000
TCGA-06-0194-01A-01D-0275-01	-0.574000	0.593000
TCGA-06-0195-01B-01D-0236-01	-1.093000	1.125000
TCGA-06-0197-01A-02D-0236-01	-0.721000	0.973000
TCGA-06-0201-01A-01D-0236-01	-0.649000	0.673000
TCGA-06-0206-01A-01D-0236-01	-0.719000	1.527000
TCGA-06-0208-01B-01D-0236-01	-0.933000	0.948000
TCGA-06-0209-01A-01D-0236-01	-0.722000	0.659000
TCGA-06-0210-01B-01D-0236-01	-0.619000	0.627000
TCGA-06-0211-01B-01D-0236-01	-1.393000	1.053000
TCGA-06-0213-01A-01D-0236-01	-0.729000	1.373000
TCGA-06-0214-01A-02D-0236-01	-0.808000	0.800000
TCGA-06-0216-01B-01D-0333-01	-0.818000	0.964000
TCGA-06-0219-01A-01D-0236-01	-0.771000	0.100000
TCGA-06-0221-01A-01D-0236-01	-0.995000	0.727000
TCGA-06-0237-01A-02D-0236-01	-0.893000	1.282000
TCGA-06-0238-01A-02D-0310-01	-0.792000	0.837000
TCGA-06-0240-01A-03D-0236-01	-0.100000	0.100000
TCGA-06-0241-01A-02D-0236-01	-1.046000	1.562000
TCGA-06-0394-01A-01D-0275-01	-0.709000	0.644000
TCGA-06-0397-01A-01D-0275-01	-0.877000	0.868000
TCGA-06-0402-01A-01D-0275-01	-1.038000	1.104000
TCGA-06-0409-01A-02D-0275-01	-0.547000	1.108000
TCGA-06-0410-01A-01D-0275-01	-0.785000	0.656000
TCGA-06-0412-01A-01D-0275-01	-0.900000	1.679000
TCGA-06-0413-01A-01D-0275-01	-0.100000	1.008000
