"","low","low.pval","high","high.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
"nmdfs_mean",-0.00653770427843789,0.823529411764706,0.0681727626625152,0.0196078431372549,0.0300583364794505,0.0196078431372549,6.2641708909095,0.0392156862745098
"nmdfs_max",-0.00354059508992794,0.607843137254902,0.0333467773316491,0.0392156862745098,0.0140262098945908,0.0588235294117647,6.70494502245873,0.0588235294117647
"nmdfs_med",0.000772259005159868,0.490196078431373,0.0159918884708586,0.0392156862745098,0.00799075792888346,0.0588235294117647,2.76950904606575,0.647058823529412
"nmdfs_n_decayed",-0.014168122017586,0.92156862745098,0.0259872240891401,0.0588235294117647,0.00542835313053477,0.0980392156862745,1.28683085669725,0.411764705882353
"nmdfs_mean.wt",-0.00156268880341586,0.529411764705882,0.0132329555929709,0.0588235294117647,0.00541646688763113,0.0784313725490196,3.54986268848849,0.117647058823529
"nmdptc_mean",-0.00423806040446059,0.588235294117647,0.0150293772830179,0.0980392156862745,0.00476361518438102,0.137254901960784,5.55390976845185,0.392156862745098
"nmdfs_frac_decayed",0.00771836460116493,0.0196078431372549,0.000423738088351861,0.411764705882353,0.00401391785851849,0.0196078431372549,0.865776397886966,0.450980392156863
"nmdns_frac_decayed",0.00219074373015493,0.254901960784314,0.00479655733849764,0.117647058823529,0.0032958592539657,0.0588235294117647,1.37048666267047,0.215686274509804
"nmdfs_mut.bool",-0.0114911350003183,1,0.0172562361772757,0.0196078431372549,0.00262205017920102,0.0392156862745098,1.02318627092207,0.0196078431372549
"nmdptc_mean.wt",-0.00545231589216434,0.647058823529412,0.00764832646713212,0.215686274509804,0.000609990550825872,0.392156862745098,6.00084148779266,0.137254901960784
"nmdns_mean",-0.00813777926331832,0.843137254901961,0.0093812404699396,0.0980392156862745,0.000365428052702681,0.333333333333333,2.79297478473292,0.627450980392157
"nmdptc_n_decayed",-0.00560699551991153,0.647058823529412,0.00676613655828509,0.333333333333333,0.000284753738961509,0.372549019607843,1.20432855145861,0.980392156862745
"nmdptc_mut.bool",-0.00256005231615576,0.705882352941177,0.00293494814852631,0.215686274509804,0.000243046608649061,0.313725490196078,0.132409281760683,0.647058823529412
"nmdfs_med.wt",-0.0045355979525963,0.705882352941177,0.00586980165484341,0.196078431372549,0.000158020843161216,0.431372549019608,2.40450545948002,0.803921568627451
"nmdns_n_decayed",0.00206101371815544,0.411764705882353,-0.00150313504300554,0.568627450980392,-7.16224022526452e-05,0.431372549019608,0.65504727976503,1
"nmdns_mut.bool",8.01121413369072e-05,0.509803921568627,-0.00099745060533641,0.627450980392157,-0.000503482452516441,0.862745098039216,0.11476956673869,0.588235294117647
"nmdns_med",-0.00275635360913619,0.568627450980392,0.00215268032145987,0.411764705882353,-0.000517822416480981,0.450980392156863,2.01906732046649,0.784313725490196
"nmdns_med.wt",-0.00100012760056505,0.568627450980392,0.000282376217580767,0.411764705882353,-0.000784075555569825,0.529411764705882,2.56776795796647,0.333333333333333
"nmdptc_max",0.0064307712083916,0.313725490196078,-0.00744060908019831,0.607843137254902,-0.00100054562455207,0.509803921568627,6.90577964699665,0.509803921568627
"nmdns_mean.wt",-0.000961274109619522,0.549019607843137,-0.000651566605809137,0.450980392156863,-0.00106533551468725,0.490196078431373,2.31224428980956,0.823529411764706
"nmdptc_frac_decayed",-0.0051723155717322,0.705882352941177,0.00328664417992818,0.274509803921569,-0.00126607653924421,0.607843137254902,0.830553950271096,0.980392156862745
"nmdns_max",-0.00322685564690092,0.568627450980392,0.000634276796987609,0.392156862745098,-0.00183375900104954,0.431372549019608,2.61235973222054,0.941176470588235
"nmdptc_med.wt",-0.0120965299279642,0.823529411764706,0.00751820777272954,0.235294117647059,-0.0031242691115578,0.705882352941177,4.17526083038646,0.862745098039216
"nmdptc_med",-0.00822707978171165,0.705882352941177,-0.00101676567424054,0.549019607843137,-0.00537069179609631,0.882352941176471,3.25497279146593,1
