"var","hr","pval","hr_ci95"
"nmdfs_mean.wt",1.1,"7.02e-04","1 to 1.2"
"nmdns_max",1,"3.09e-01","1 to 1"
"nmdns_n_decayed",1,"8.27e-01","1 to 1"
"nmdns_frac_decayed",1.1,"7.82e-01","0.7 to 1.5"
"nmdns_med",1,"9.08e-01","1 to 1"
"nmdns_med.wt",1,"9.45e-01","0.9 to 1.1"
"nmdns_mean",1,"9.93e-01","1 to 1"
"nmdns_mean.wt",1,"9.84e-01","0.9 to 1.1"
"TNFRSF4_cna",0.9,"5.03e-01","0.7 to 1.2"
"CNKSR1_cna",1,"9.03e-01","0.7 to 1.4"
"CNKSR1_mut",0,"9.94e-01","0 to Inf"
"FUBP1_cna",1.7,"3.03e-03","1.2 to 2.4"
"IL10_cna",1.9,"6.24e-06","1.5 to 2.6"
"IRF6_cna",1.8,"3.82e-05","1.4 to 2.4"
"DNMT3A_cna",1.4,"2.98e-02","1 to 1.8"
"DNMT3A_mut",0,"9.93e-01","0 to Inf"
"SOS1_cna",1.2,"1.30e-01","0.9 to 1.7"
"SOS1_mut",0,"9.93e-01","0 to Inf"
"CASP8_cna",1.3,"5.65e-02","1 to 1.7"
"CTLA4_cna",1.1,"3.22e-01","0.9 to 1.5"
"DNER_cna",1.1,"3.30e-01","0.9 to 1.5"
"DNER_mut",0,"9.93e-01","0 to Inf"
"PDCD1_cna",1.1,"3.01e-01","0.9 to 1.5"
"SLC22A14_cna",0.8,"1.46e-02","0.6 to 0.9"
"PIK3CA_cna",1.1,"4.32e-01","0.9 to 1.4"
"PIK3CA_mut",0,"9.94e-01","0 to Inf"
"CXCL9_cna",0.4,"2.56e-07","0.3 to 0.6"
"CXCL10_cna",0.4,"2.56e-07","0.3 to 0.6"
"CXCL11_cna",0.4,"2.56e-07","0.3 to 0.6"
"TET2_cna",0.5,"2.95e-06","0.3 to 0.6"
"TET2_mut",1.1,"8.35e-01","0.4 to 3"
"IL2_cna",0.5,"5.26e-06","0.4 to 0.7"
"IRF1_cna",1.1,"5.60e-01","0.9 to 1.3"
"HAVCR2_cna",1,"6.64e-01","0.9 to 1.3"
"TAP1_cna",1.3,"1.15e-01","0.9 to 1.8"
"IFNGR1_cna",1.5,"1.39e-02","1.1 to 2"
"MUC17_cna",0.9,"6.59e-01","0.7 to 1.3"
"MUC17_mut",1,"9.59e-01","0.6 to 1.7"
"MET_cna",1,"9.18e-01","0.8 to 1.3"
"IDO1_cna",1,"9.24e-01","0.7 to 1.3"
"IDO1_mut",4.7,"1.22e-01","0.7 to 33.9"
"JAK2_cna",0.5,"1.26e-05","0.4 to 0.7"
"JAK2_mut",0,"9.92e-01","0 to Inf"
"CD274_cna",0.5,"1.64e-06","0.4 to 0.7"
"COL5A1_cna",0.6,"4.55e-05","0.4 to 0.8"
"COL5A1_mut",1.2,"6.00e-01","0.5 to 2.8"
"ARID5B_cna",1.1,"6.46e-01","0.8 to 1.5"
"OVOL1_cna",0.7,"7.46e-02","0.4 to 1"
"OVOL1_mut",0,"9.93e-01","0 to Inf"
"LAG3_cna",1.2,"2.69e-01","0.9 to 1.6"
"ARID2_cna",1.2,"3.16e-01","0.9 to 1.6"
"ARID2_mut",0,"9.94e-01","0 to Inf"
"IFNG_cna",1.2,"1.68e-01","0.9 to 1.7"
"TCP11L2_cna",1.2,"1.71e-01","0.9 to 1.7"
"TCP11L2_mut",0,"9.93e-01","0 to Inf"
"B2M_cna",0.6,"2.44e-03","0.4 to 0.8"
"B2M_mut",0.1,"9.94e-01","0 to Inf"
"TP53_cna",0.8,"2.26e-01","0.6 to 1.1"
"TP53_mut",1.3,"2.43e-01","0.9 to 1.9"
"TMEM88_cna",0.8,"2.26e-01","0.6 to 1.1"
"MYOCD_cna",0.8,"2.18e-01","0.6 to 1.1"
"NCOR1_cna",0.9,"4.68e-01","0.7 to 1.2"
"NCOR1_mut",1.8,"2.55e-01","0.7 to 4.7"
"NF1_cna",1.1,"3.64e-01","0.9 to 1.5"
"NF1_mut",0,"9.94e-01","0 to Inf"
"ALPK2_cna",0.6,"1.20e-04","0.4 to 0.8"
"LPAR2_cna",0.8,"3.60e-01","0.5 to 1.3"
"TGFB1_cna",1,"9.02e-01","0.6 to 1.5"
"CIC_cna",1,"9.13e-01","0.7 to 1.5"
"CIC_mut",0,"9.94e-01","0 to Inf"
"CSNK2A1_cna",1.1,"7.12e-01","0.8 to 1.4"
"CSNK2A1_mut",0,"9.93e-01","0 to Inf"
"ASXL1_cna",1.3,"1.08e-01","0.9 to 1.8"
"ASXL1_mut",1.5,"4.14e-01","0.6 to 4"
"IFNGR2_cna",1.2,"1.57e-01","0.9 to 1.7"
"EP300_cna",0.6,"2.63e-03","0.5 to 0.8"
"EP300_mut",0,"9.93e-01","0 to Inf"
"DDX3X_cna",0.9,"3.35e-01","0.7 to 1.2"
"DDX3X_mut",0,"9.93e-01","0 to Inf"
"SSX5_cna",0.9,"2.61e-01","0.6 to 1.1"
"FOXP3_cna",0.8,"1.28e-01","0.6 to 1.1"
"FOXP3_mut",2.8,"3.04e-01","0.4 to 20.1"
"SMC1A_cna",0.8,"1.82e-01","0.6 to 1.1"
"SMC1A_mut",5.5,"2.58e-04","2.2 to 13.9"
"MORC4_cna",0.7,"3.63e-02","0.6 to 1"
"MORC4_mut",0,"9.95e-01","0 to Inf"
"CUL4B_cna",0.8,"6.77e-02","0.6 to 1"
"TMB",1,"6.23e-01","0.9 to 1.2"
"PDL1",1,"2.35e-01","1 to 1"
"silent.catmed",0.7,"1.01e-01","0.5 to 1.1"
"silent.cathigh",0.8,"1.67e-01","0.5 to 1.1"
"missense.catmed",0.9,"5.23e-01","0.6 to 1.3"
"missense.cathigh",1.2,"2.88e-01","0.8 to 1.9"
"nonsense.catmed",0.9,"4.41e-01","0.6 to 1.2"
"nonsense.cathigh",1.2,"3.29e-01","0.8 to 1.7"
"frameshift.catmed",0.5,"3.92e-05","0.3 to 0.7"
"frameshift.cathigh",0.7,"1.87e-02","0.5 to 0.9"
"total.catmed",0.7,"4.59e-02","0.5 to 1"
"total.cathigh",0.9,"5.31e-01","0.6 to 1.3"
"GZMA.catmed",1.9,"4.33e-03","1.2 to 3"
"GZMA.cathigh",2.4,"3.70e-04","1.5 to 3.8"
"PRF1.catmed",2,"2.36e-03","1.3 to 3.1"
"PRF1.cathigh",2,"3.46e-03","1.3 to 3.3"
"nmdptc_max.catmed",1,"9.91e-01","0.7 to 1.4"
"nmdptc_max.cathigh",1.3,"2.16e-01","0.9 to 1.9"
"nmdptc_n_decayed.catmed",0.9,"6.21e-01","0.6 to 1.3"
"nmdptc_n_decayed.cathigh",1.2,"2.78e-01","0.9 to 1.7"
"nmdptc_frac_decayed.catmed",0.8,"2.40e-01","0.6 to 1.2"
"nmdptc_frac_decayed.cathigh",1.2,"3.43e-01","0.8 to 1.8"
"nmdptc_med.catmed",0.8,"1.58e-01","0.5 to 1.1"
"nmdptc_med.cathigh",0.9,"7.90e-01","0.6 to 1.4"
"nmdptc_med.wt.catmed",0.9,"5.10e-01","0.6 to 1.3"
"nmdptc_med.wt.cathigh",1,"9.79e-01","0.7 to 1.5"
"nmdptc_mean.catmed",0.9,"4.85e-01","0.6 to 1.3"
"nmdptc_mean.cathigh",1.1,"7.40e-01","0.7 to 1.6"
"nmdptc_mean.wt.catmed",1,"9.74e-01","0.7 to 1.4"
"nmdptc_mean.wt.cathigh",1.1,"7.22e-01","0.7 to 1.6"
"nmdfs_max.catmed",1.2,"4.80e-01","0.8 to 1.7"
"nmdfs_max.cathigh",1.8,"4.66e-03","1.2 to 2.7"
"nmdfs_n_decayed.catmed",0.8,"2.96e-01","0.6 to 1.2"
"nmdfs_n_decayed.cathigh",1.7,"6.63e-03","1.2 to 2.4"
"nmdfs_frac_decayed.catmed",0.8,"2.58e-01","0.6 to 1.2"
"nmdfs_frac_decayed.cathigh",1.3,"2.42e-01","0.9 to 1.8"
"nmdfs_med.catmed",0.9,"5.84e-01","0.6 to 1.3"
"nmdfs_med.cathigh",1.3,"1.80e-01","0.9 to 2"
"nmdfs_med.wt.catmed",1,"7.93e-01","0.7 to 1.4"
"nmdfs_med.wt.cathigh",1.3,"2.13e-01","0.9 to 1.9"
"nmdfs_mean.catmed",0.8,"3.01e-01","0.6 to 1.2"
"nmdfs_mean.cathigh",1.3,"2.35e-01","0.9 to 1.9"
"nmdfs_mean.wt.catmed",1.2,"3.06e-01","0.8 to 1.8"
"nmdfs_mean.wt.cathigh",1.4,"9.12e-02","0.9 to 2.2"
"nmdns_max.catmed",1.3,"1.46e-01","0.9 to 1.9"
"nmdns_max.cathigh",1.3,"2.74e-01","0.8 to 1.9"
"nmdns_n_decayed.catmed",1.5,"3.24e-02","1 to 2"
"nmdns_n_decayed.cathigh",1.2,"3.88e-01","0.8 to 1.7"
"nmdns_frac_decayed.catmed",1.3,"2.58e-01","0.8 to 1.9"
"nmdns_frac_decayed.cathigh",1.1,"7.76e-01","0.7 to 1.5"
"nmdns_med.catmed",1.2,"3.50e-01","0.8 to 1.7"
"nmdns_med.cathigh",1,"9.38e-01","0.7 to 1.6"
"nmdns_med.wt.catmed",1.4,"8.20e-02","1 to 2"
"nmdns_med.wt.cathigh",1.2,"4.89e-01","0.8 to 1.8"
"nmdns_mean.catmed",1.1,"4.67e-01","0.8 to 1.7"
"nmdns_mean.cathigh",1,"9.62e-01","0.6 to 1.5"
"nmdns_mean.wt.catmed",1.5,"5.60e-02","1 to 2.1"
"nmdns_mean.wt.cathigh",1.2,"4.21e-01","0.8 to 1.9"
