"","low","low.pval","high","high.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
"missense",6.99049685695479,0.176470588235294,14.3409526800862,0.0392156862745098,17.4027605641289,0.0392156862745098,10.9031130858592,0.0784313725490196
"silent",-1.18539070367764,0.509803921568627,14.85354768144,0.0392156862745098,11.5574077960653,0.0588235294117647,8.43698687478332,0.725490196078431
"total",7.82617811528189,0.0392156862745098,5.96313320630822,0.156862745098039,10.9177666904423,0.0784313725490196,10.5604245061707,0.0980392156862745
"frameshift",-7.04824475450569,0.784313725490196,15.1403843457656,0.0588235294117647,5.88401986358752,0.235294117647059,7.12673707257813,0.411764705882353
"nonstop",-3.78116205843532,0.686274509803922,4.66063397282305,0.196078431372549,1.53658849893151,0.333333333333333,1.62197055298344,0.745098039215686
"nonsense",3.12502495658905,0.392156862745098,-1.2915213076557,0.509803921568627,0.979981780837378,0.529411764705882,5.87067901873623,1
