"var","hr","pval","hr_ci95"
"MET_mut",0.5,"3.55e-01","0.1 to 2.1"
"IDO1_cna",0.9,"6.02e-01","0.8 to 1.2"
"IDO1_mut",0,"9.94e-01","0 to Inf"
"JAK2_cna",1.1,"5.60e-01","0.9 to 1.3"
"JAK2_mut",1.9,"7.02e-02","0.9 to 3.8"
"CD274_cna",1.1,"5.45e-01","0.9 to 1.3"
"CD274_mut",0,"9.94e-01","0 to Inf"
"COL5A1_cna",1.3,"8.20e-03","1.1 to 1.7"
"COL5A1_mut",1,"9.14e-01","0.6 to 1.9"
"ARID5B_cna",1.3,"5.63e-02","1 to 1.7"
"ARID5B_mut",0,"9.94e-01","0 to Inf"
"OVOL1_cna",1,"7.08e-01","0.8 to 1.3"
"OVOL1_mut",0,"9.93e-01","0 to Inf"
"LAG3_cna",1.1,"4.06e-01","0.9 to 1.4"
"ARID2_cna",1.2,"1.99e-01","0.9 to 1.5"
"ARID2_mut",1,"7.51e-01","0.8 to 1.3"
"IFNG_cna",1.1,"3.08e-01","0.9 to 1.4"
"IFNG_mut",0,"9.94e-01","0 to Inf"
"TCP11L2_cna",1.3,"5.66e-02","1 to 1.7"
"TCP11L2_mut",0,"9.94e-01","0 to Inf"
"B2M_cna",0.9,"1.51e-01","0.7 to 1.1"
"B2M_mut",0.6,"2.79e-01","0.3 to 1.4"
"TP53_cna",1,"8.78e-01","0.8 to 1.3"
"TP53_mut",1,"9.53e-01","0.7 to 1.4"
"TMEM88_cna",1,"8.59e-01","0.8 to 1.2"
"MYOCD_cna",1,"8.51e-01","0.8 to 1.3"
"MYOCD_mut",1,"9.84e-01","0.6 to 1.8"
"NCOR1_cna",1,"8.62e-01","0.8 to 1.2"
"NCOR1_mut",1.2,"6.47e-01","0.5 to 3.2"
"NF1_cna",0.9,"2.86e-01","0.7 to 1.1"
"NF1_mut",1.1,"2.77e-01","0.9 to 1.3"
"ALPK2_cna",1.1,"2.40e-01","0.9 to 1.4"
"ALPK2_mut",0,"9.94e-01","0 to Inf"
"LPAR2_cna",0.9,"4.69e-01","0.7 to 1.2"
"TGFB1_cna",1.1,"3.48e-01","0.9 to 1.4"
"CIC_cna",1.1,"6.32e-01","0.8 to 1.4"
"CSNK2A1_cna",0.9,"5.64e-01","0.8 to 1.2"
"CSNK2A1_mut",NA," NA","NA to NA"
"ASXL1_cna",0.8,"4.94e-02","0.6 to 1"
"IFNGR2_cna",0.9,"5.31e-01","0.7 to 1.2"
"IFNGR2_mut",1.2,"5.98e-01","0.7 to 2.1"
"EP300_cna",0.9,"3.01e-01","0.7 to 1.1"
"EP300_mut",0,"9.92e-01","0 to Inf"
"DDX3X_cna",1,"9.50e-01","0.8 to 1.3"
"DDX3X_mut",0.9,"6.75e-01","0.5 to 1.6"
"SSX5_cna",1,"9.45e-01","0.8 to 1.3"
"FOXP3_cna",1,"9.04e-01","0.8 to 1.3"
"SMC1A_cna",1,"9.55e-01","0.8 to 1.3"
"SMC1A_mut",0,"9.95e-01","0 to Inf"
"MORC4_cna",0.9,"3.50e-01","0.7 to 1.1"
"CUL4B_cna",1,"9.98e-01","0.8 to 1.3"
"CUL4B_mut",0,"9.92e-01","0 to Inf"
"TMB",1,"2.35e-01","1 to 1"
"PDL1",1,"3.42e-01","1 to 1"
"silent.catmed",0.5,"2.10e-05","0.3 to 0.7"
"silent.cathigh",0.6,"6.05e-03","0.4 to 0.8"
"missense.catmed",0.4,"3.14e-06","0.3 to 0.6"
"missense.cathigh",0.5,"9.58e-04","0.3 to 0.8"
"nonsense.catmed",0.4,"2.29e-06","0.3 to 0.6"
"nonsense.cathigh",0.6,"1.28e-02","0.4 to 0.9"
"frameshift.catmed",0.7,"2.46e-02","0.5 to 0.9"
"frameshift.cathigh",0.7,"8.60e-02","0.5 to 1"
"total.catmed",0.4,"1.10e-06","0.3 to 0.6"
"total.cathigh",0.5,"1.00e-03","0.3 to 0.8"
"GZMA.catmed",0.7,"4.78e-02","0.5 to 1"
"GZMA.cathigh",0.5,"2.12e-04","0.3 to 0.7"
"PRF1.catmed",0.7,"3.14e-02","0.5 to 1"
"PRF1.cathigh",0.5,"7.36e-04","0.3 to 0.7"
"nmdptc_max.catmed",0.7,"6.32e-02","0.5 to 1"
"nmdptc_max.cathigh",0.9,"5.16e-01","0.6 to 1.3"
"nmdptc_n_decayed.catmed",0.9,"5.94e-01","0.6 to 1.3"
"nmdptc_n_decayed.cathigh",1.2,"4.23e-01","0.8 to 1.8"
"nmdptc_frac_decayed.catmed",1.1,"5.31e-01","0.8 to 1.6"
"nmdptc_frac_decayed.cathigh",1.1,"4.95e-01","0.8 to 1.7"
"nmdptc_med.catmed",0.9,"6.32e-01","0.6 to 1.3"
"nmdptc_med.cathigh",1.5,"5.58e-02","1 to 2.2"
"nmdptc_med.wt.catmed",1,"7.92e-01","0.7 to 1.5"
"nmdptc_med.wt.cathigh",1.4,"8.10e-02","1 to 2.1"
"nmdptc_mean.catmed",0.9,"5.14e-01","0.6 to 1.3"
"nmdptc_mean.cathigh",1.2,"2.93e-01","0.8 to 1.9"
"nmdptc_mean.wt.catmed",1.1,"5.94e-01","0.8 to 1.6"
"nmdptc_mean.wt.cathigh",1.2,"3.66e-01","0.8 to 1.8"
"nmdfs_max.catmed",1.2,"4.01e-01","0.8 to 1.7"
"nmdfs_max.cathigh",1.4,"9.20e-02","0.9 to 2.1"
"nmdfs_n_decayed.catmed",0.8,"4.11e-01","0.6 to 1.3"
"nmdfs_n_decayed.cathigh",1.2,"3.56e-01","0.8 to 1.7"
"nmdfs_frac_decayed.catmed",1,"8.59e-01","0.6 to 1.4"
"nmdfs_frac_decayed.cathigh",1.1,"5.25e-01","0.8 to 1.7"
"nmdfs_med.catmed",1.1,"7.52e-01","0.7 to 1.6"
"nmdfs_med.cathigh",1.4,"1.55e-01","0.9 to 2.1"
"nmdfs_med.wt.catmed",0.8,"3.70e-01","0.6 to 1.2"
"nmdfs_med.wt.cathigh",1.1,"6.11e-01","0.7 to 1.7"
"nmdfs_mean.catmed",1,"8.24e-01","0.7 to 1.5"
"nmdfs_mean.cathigh",1.4,"1.33e-01","0.9 to 2.1"
"nmdfs_mean.wt.catmed",0.9,"5.10e-01","0.6 to 1.3"
"nmdfs_mean.wt.cathigh",1.2,"4.19e-01","0.8 to 1.8"
"nmdns_max.catmed",0.7,"7.53e-02","0.5 to 1"
"nmdns_max.cathigh",1,"9.07e-01","0.7 to 1.5"
"nmdns_n_decayed.catmed",0.9,"3.76e-01","0.6 to 1.2"
"nmdns_n_decayed.cathigh",1.4,"9.57e-02","0.9 to 2"
"nmdns_frac_decayed.catmed",1.1,"5.18e-01","0.8 to 1.6"
"nmdns_frac_decayed.cathigh",1.5,"6.40e-02","1 to 2.2"
"nmdns_med.catmed",1,"8.51e-01","0.7 to 1.4"
"nmdns_med.cathigh",1.8,"6.12e-03","1.2 to 2.7"
"nmdns_med.wt.catmed",1.2,"4.07e-01","0.8 to 1.7"
"nmdns_med.wt.cathigh",1.5,"6.04e-02","1 to 2.2"
"nmdns_mean.catmed",0.8,"3.04e-01","0.6 to 1.2"
"nmdns_mean.cathigh",1.6,"2.36e-02","1.1 to 2.4"
"nmdns_mean.wt.catmed",1,"8.82e-01","0.7 to 1.5"
"nmdns_mean.wt.cathigh",1.3,"2.06e-01","0.9 to 1.9"
