# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-DA-A1HV-06A-21D-A194-01	-0.535000	1.002000
TCGA-DA-A1HW-06A-11D-A192-01	-0.653000	0.906000
TCGA-DA-A1HY-06A-11D-A192-01	-0.846000	0.990000
TCGA-DA-A1I0-06A-11D-A20B-01	-0.543000	1.061000
TCGA-DA-A1I1-06A-12D-A194-01	-0.629000	0.956000
TCGA-DA-A1I2-06A-21D-A192-01	-0.611000	1.059000
TCGA-DA-A1I4-06A-11D-A194-01	-0.577000	0.919000
TCGA-DA-A1I5-06A-11D-A191-01	-0.670000	0.660000
TCGA-DA-A1I7-06A-22D-A191-01	-0.571000	1.395000
TCGA-DA-A1I8-06A-11D-A191-01	-1.066000	1.304000
TCGA-DA-A1IA-06A-11D-A194-01	-0.721000	3.757000
TCGA-DA-A1IB-06A-11D-A194-01	-0.100000	0.452000
TCGA-DA-A1IC-06A-11D-A191-01	-0.905000	1.627000
TCGA-DA-A3F2-06A-11D-A20B-01	-0.100000	0.100000
TCGA-DA-A3F3-06A-11D-A20B-01	-0.902000	1.353000
TCGA-DA-A3F5-06A-11D-A20B-01	-0.566000	1.528000
TCGA-DA-A3F8-06A-11D-A20B-01	-0.468000	0.469000
TCGA-DA-A95V-06A-11D-A371-01	-1.076000	1.565000
TCGA-DA-A95W-06A-11D-A371-01	-0.942000	2.572000
TCGA-DA-A95X-06A-11D-A371-01	-0.969000	0.969000
TCGA-DA-A95Y-06A-11D-A371-01	-0.910000	0.800000
TCGA-DA-A95Z-06A-11D-A371-01	-0.670000	2.026000
TCGA-EB-A44Q-06A-11D-A25P-01	-0.733000	0.700000
TCGA-EB-A44R-06A-41D-A25P-01	-0.762000	1.078000
TCGA-EB-A5KH-06A-11D-A27J-01	-1.046000	1.045000
TCGA-EB-A5SG-06A-11D-A30W-01	-0.314000	0.803000
TCGA-EB-A5SH-06A-11D-A30W-01	-0.644000	1.207000
TCGA-EB-A5UL-06A-11D-A30W-01	-0.893000	0.673000
TCGA-EB-A5UN-06A-11D-A30W-01	-0.512000	0.467000
TCGA-EB-A5VV-06A-11D-A32M-01	-0.100000	0.100000
TCGA-EB-A6L9-06A-11D-A32M-01	-0.128000	0.488000
TCGA-EE-A17X-06A-11D-A191-01	-0.991000	0.100000
TCGA-EE-A17Y-06A-11D-A194-01	-0.501000	1.014000
TCGA-EE-A17Z-06A-11D-A194-01	-1.032000	0.931000
TCGA-EE-A180-06A-11D-A219-01	-0.463000	1.300000
TCGA-EE-A181-06A-11D-A194-01	-0.524000	1.073000
TCGA-EE-A182-06A-11D-A194-01	-0.700000	0.604000
TCGA-EE-A183-06A-11D-A194-01	-0.447000	0.727000
TCGA-EE-A184-06A-11D-A194-01	-0.972000	1.643000
TCGA-EE-A185-06A-11D-A194-01	-0.966000	0.828000
TCGA-EE-A20B-06A-11D-A194-01	-0.790000	1.376000
TCGA-EE-A20C-06A-11D-A194-01	-1.393000	0.100000
TCGA-EE-A20F-06A-21D-A194-01	-1.393000	0.741000
TCGA-EE-A20H-06A-11D-A191-01	-0.755000	1.675000
TCGA-EE-A20I-06A-11D-A194-01	-0.890000	0.835000
TCGA-EE-A29A-06A-12D-A194-01	-1.031000	1.877000
TCGA-EE-A29B-06A-11D-A191-01	-1.003000	1.662000
TCGA-EE-A29C-06A-21D-A191-01	-0.630000	0.752000
TCGA-EE-A29D-06A-11D-A191-01	-0.954000	1.231000
TCGA-EE-A29E-06A-11D-A191-01	-0.977000	0.910000
TCGA-EE-A29G-06A-12D-A194-01	-0.448000	0.626000
TCGA-EE-A29H-06A-12D-A191-01	-0.977000	0.100000
TCGA-EE-A29L-06A-12D-A194-01	-1.393000	2.226000
TCGA-EE-A29M-06A-11D-A194-01	-0.659000	1.062000
TCGA-EE-A29N-06A-12D-A191-01	-0.437000	0.654000
TCGA-EE-A29P-06A-11D-A191-01	-0.550000	0.881000
TCGA-EE-A29Q-06A-11D-A191-01	-0.881000	0.233000
TCGA-EE-A29R-06A-11D-A191-01	-0.501000	2.932000
TCGA-EE-A29S-06A-11D-A191-01	-0.753000	0.724000
TCGA-EE-A29T-06A-11D-A191-01	-0.719000	1.117000
TCGA-EE-A29V-06A-12D-A191-01	-0.821000	0.100000
TCGA-EE-A29W-06A-11D-A194-01	-0.717000	0.998000
TCGA-EE-A29X-06A-11D-A194-01	-0.767000	0.261000
TCGA-EE-A2A0-06A-11D-A194-01	-0.458000	0.428000
TCGA-EE-A2A1-06A-11D-A191-01	-0.444000	1.082000
TCGA-EE-A2A2-06A-11D-A194-01	-0.974000	0.868000
TCGA-EE-A2A5-06A-11D-A191-01	-0.715000	1.582000
TCGA-EE-A2A6-06A-11D-A191-01	-0.661000	1.085000
TCGA-EE-A2GB-06A-11D-A191-01	-0.703000	1.615000
TCGA-EE-A2GC-06A-11D-A191-01	-0.808000	0.257000
TCGA-EE-A2GD-06A-11D-A194-01	-0.496000	0.468000
TCGA-EE-A2GE-06A-11D-A194-01	-0.487000	0.579000
TCGA-EE-A2GH-06A-11D-A194-01	-0.275000	0.621000
TCGA-EE-A2GI-06A-11D-A194-01	-0.497000	0.645000
TCGA-EE-A2GJ-06A-11D-A194-01	-0.829000	1.477000
TCGA-EE-A2GK-06A-11D-A194-01	-0.100000	0.100000
TCGA-EE-A2GL-06A-11D-A194-01	-0.344000	0.368000
TCGA-EE-A2GM-06B-11D-A194-01	-0.712000	1.010000
TCGA-EE-A2GN-06A-11D-A194-01	-0.985000	1.338000
TCGA-EE-A2GO-06A-11D-A194-01	-0.659000	0.653000
TCGA-EE-A2GP-06A-11D-A191-01	-0.780000	1.004000
TCGA-EE-A2GR-06A-11D-A191-01	-1.011000	0.488000
TCGA-EE-A2GS-06A-12D-A191-01	-0.964000	1.413000
TCGA-EE-A2GT-06A-12D-A191-01	-0.502000	0.432000
TCGA-EE-A2GU-06A-11D-A194-01	-0.666000	0.598000
TCGA-EE-A2M5-06A-12D-A191-01	-0.404000	0.572000
TCGA-EE-A2M6-06A-12D-A191-01	-0.669000	1.821000
TCGA-EE-A2M7-06A-11D-A191-01	-0.472000	0.938000
TCGA-EE-A2M8-06A-12D-A194-01	-0.321000	0.376000
TCGA-EE-A2MC-06A-12D-A191-01	-0.226000	0.463000
