"","cancertype","nmdmetric","diff","pval","qval"
"121","LUSC","nmdfs_frac_decayed",0,0.543403595877456,0.796347544515836
"122","LUSC","nmdfs_med",-0.686718291614399,0.282077919056536,0.633236144820795
"123","LUSC","nmdfs_med.wt",-0.970337655296573,0.533447263152588,0.796347544515836
"124","LUSC","nmdfs_mean",-0.65144868539532,0.419396332351069,0.73878878637332
"125","LUSC","nmdfs_mean.wt",-0.89787678879523,0.756131340598878,0.927610333761581
"126","LUSC","nmdns_frac_decayed",-0.274238581627665,0.140016503197169,0.462451641480481
"127","LUSC","nmdns_med",-0.495042261074264,0.792207792207792,0.931414774541051
"128","LUSC","nmdns_med.wt",-0.802961496205236,0.125541125541126,0.452771272443404
"129","LUSC","nmdns_mean",-0.69838113726131,0.180652680652681,0.489004612497863
"130","LUSC","nmdns_mean.wt",-0.469230998590999,0.0411255411255411,0.210409745293466
"131","OV","nmdptc_frac_decayed",0.471004026511157,0.299694848537257,0.64640065370781
"132","OV","nmdptc_med",-0.00535576167177901,0.86604322552031,0.943911334781854
"133","OV","nmdptc_med.wt",0.200960700807212,0.493636429439531,0.792700835596327
"134","OV","nmdptc_mean",0.0105910263211483,0.909711614035335,0.976275878476945
"135","OV","nmdptc_mean.wt",0.0807988465734745,0.666520177401622,0.876306285313096
"136","OV","nmdfs_frac_decayed",0,0.557686803850076,0.801902593771351
"137","OV","nmdfs_med",0,0.869981680758245,0.943911334781854
"138","OV","nmdfs_med.wt",0,0.869981680758245,0.943911334781854
"139","OV","nmdfs_mean",0,0.826963044978896,0.943329306415095
"140","OV","nmdfs_mean.wt",0,0.869981680758245,0.943911334781854
"141","OV","nmdns_frac_decayed",0.287015633863859,0.154786817941367,0.46658635498678
"142","OV","nmdns_med",0.353303061257197,0.958693121112807,0.991225111342868
"143","OV","nmdns_med.wt",0.708543651412434,0.729651801138374,0.918213686185445
"144","OV","nmdns_mean",0.402723536448302,0.959686130527413,0.991225111342868
"145","OV","nmdns_mean.wt",0.529471536125606,0.923116235661766,0.979419652683721
"146","PRAD","nmdptc_frac_decayed",0.234083206033368,0.439915140976841,0.73878878637332
"147","PRAD","nmdptc_med",0.0142108232469277,0.886012606403964,0.955503791219961
"148","PRAD","nmdptc_med.wt",-0.169681938860856,0.665378751483002,0.876306285313096
"149","PRAD","nmdptc_mean",0.0947520952568008,0.95719430186691,0.991225111342868
"150","PRAD","nmdptc_mean.wt",-0.13093810682027,0.771209766745089,0.927610333761581
"151","PRAD","nmdfs_frac_decayed",-0.0969100130080564,0.673162555535969,0.876306285313096
"152","PRAD","nmdfs_med",-0.404684837119888,0.259838602497531,0.608132899462306
"153","PRAD","nmdfs_med.wt",-1.12577363784543,0.11746196171775,0.445545372032844
"154","PRAD","nmdfs_mean",-0.610018671703002,0.239528290029694,0.572785041375355
"155","PRAD","nmdfs_mean.wt",-0.923487529544585,0.140837545359965,0.462451641480481
"156","PRAD","nmdns_frac_decayed",0,0.35791123327022,0.692757534862798
"157","PRAD","nmdns_med",-0.219666914492432,0.860501048403597,0.943911334781854
"158","PRAD","nmdns_med.wt",-0.107050029318099,0.975741340890769,0.993810624981339
"159","PRAD","nmdns_mean",-0.378995827807333,0.84580283657176,0.943911334781854
"160","PRAD","nmdns_mean.wt",-0.530430379388603,0.992140146416913,1
"161","SKCM","nmdptc_frac_decayed",0.0395906230238124,0.398009526195428,0.717722096417985
"162","SKCM","nmdptc_med",0.538045428347051,0.00399749259717462,0.0366436821407673
"163","SKCM","nmdptc_med.wt",0.477026364501061,0.0641496611270938,0.288018886693074
"164","SKCM","nmdptc_mean",0.313851174700766,0.0159005651301428,0.102064934106371
"165","SKCM","nmdptc_mean.wt",0.212402217580867,0.0333719885093715,0.183545936801543
"166","SKCM","nmdfs_frac_decayed",0,0.746093149838742,0.922137600924288
"167","SKCM","nmdfs_med",0.324917090330392,0.0813046005341477,0.350725727794363
"168","SKCM","nmdfs_med.wt",1.36494352643382,0.00213839092779519,0.0261358891174968
"169","SKCM","nmdfs_mean",0.351543788312702,0.155803422006916,0.46658635498678
"170","SKCM","nmdfs_mean.wt",1.33343230693739,0.0058309684374538,0.0493389637015321
