"var","hr","pval","hr_ci95"
"nmdptc_frac_decayed",0.9,"3.76e-01","0.7 to 1.1"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"1.12e-07","1.3 to 1.6"
"tnm_stageII",1.5,"1.30e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",2.9,"1.04e-02","1.3 to 6.7"
"tnm_stage0",1.9,"2.26e-01","0.7 to 5"
"tnm_stageI/II NOS",0.7,"5.76e-01","0.2 to 2.3"
"nmdptc_med",1,"2.27e-01","0.9 to 1"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"1.73e-07","1.2 to 1.6"
"tnm_stageII",1.5,"1.37e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",2.9,"1.05e-02","1.3 to 6.7"
"tnm_stage0",1.9,"2.08e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.77e-01","0.2 to 2.3"
"nmdptc_med.wt",0.9,"2.54e-02","0.9 to 1"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"3.16e-07","1.2 to 1.6"
"tnm_stageII",1.5,"1.34e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",2.9,"1.15e-02","1.3 to 6.6"
"tnm_stage0",1.9,"2.19e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.7,"5.66e-01","0.2 to 2.3"
"nmdptc_mean",1,"2.36e-01","0.9 to 1"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
"gendermale",1.4,"1.78e-07","1.2 to 1.6"
"tnm_stageII",1.5,"1.34e-04","1.2 to 1.8"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.6,"0.00e+00","3.8 to 5.6"
"tnm_stageX",2.9,"1.04e-02","1.3 to 6.7"
"tnm_stage0",1.9,"2.06e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.7,"5.68e-01","0.2 to 2.3"
"nmdptc_mean.wt",0.9,"3.13e-02","0.9 to 1"
"age.cat>=65",2.2,"0.00e+00","1.9 to 2.5"
