"var","hr","pval","hr_ci95"
"gendermale",1.1,"5.61e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.65e-11","1.4 to 1.9"
"nmdptc_mut.bool1",1,"8.00e-01","0.7 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.49e-02","1 to 1.3"
"tnm_stageII",1.6,"1.26e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.75e-03","1.5 to 8"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.70e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"nmdfs_mut.bool1",0.9,"4.75e-02","0.7 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.37e-02","1 to 1.3"
"tnm_stageII",1.6,"9.83e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.6,"3.15e-03","1.5 to 8.2"
"tnm_stage0",1.9,"2.02e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.50e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"8.29e-12","1.5 to 2"
"PDL1.catmed",1.4,"9.55e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.41e-02","1.1 to 1.6"
"nmdns_mut.bool1",1,"8.12e-01","0.9 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.87e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"3.92e-03","1.5 to 8"
"tnm_stage0",2,"1.88e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.36e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.26e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.46e-02","1.1 to 1.6"
"silent",1,"2.71e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.10e-02","1 to 1.3"
"tnm_stageII",1.6,"1.07e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.95e-03","1.5 to 8"
"tnm_stage0",2,"1.83e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.48e-11","1.5 to 2"
"PDL1.catmed",1.4,"1.72e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"8.19e-03","1.1 to 1.6"
"missense",1,"3.42e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.53e-02","1 to 1.3"
"tnm_stageII",1.6,"1.13e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.92e-03","1.5 to 8"
"tnm_stage0",2,"1.86e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.77e-11","1.5 to 2"
"PDL1.catmed",1.4,"1.54e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"9.89e-03","1.1 to 1.6"
"nonstop",1.1,"2.43e-02","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"7.44e-02","1 to 1.3"
"tnm_stageII",1.6,"1.41e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.3,"4.93e-03","1.4 to 7.8"
"tnm_stage0",2,"1.76e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.24e-01","0.2 to 2"
"TMB.cathigh",1.6,"4.54e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"4.63e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"1.08e-02","1.1 to 1.6"
"nonsense",1,"4.18e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.75e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.94e-03","1.5 to 8"
"tnm_stage0",2,"1.86e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.34e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.05e-11","1.4 to 2"
"PDL1.catmed",1.4,"1.52e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.16e-02","1.1 to 1.6"
"frameshift",1,"8.99e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.62e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.79e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.46e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"total",1,"3.17e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.41e-02","1 to 1.3"
"tnm_stageII",1.6,"1.10e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.92e-03","1.5 to 8"
"tnm_stage0",2,"1.85e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.36e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.69e-11","1.5 to 2"
"PDL1.catmed",1.4,"1.60e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"9.34e-03","1.1 to 1.6"
"GZMA",1,"7.19e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.60e-02","1 to 1.3"
"tnm_stageII",1.6,"1.27e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.91e-03","1.5 to 8"
"tnm_stage0",1.9,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.84e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.11e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.31e-02","1.1 to 1.6"
"PRF1",1,"1.24e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.36e-02","1 to 1.3"
"tnm_stageII",1.6,"1.53e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.22e-03","1.5 to 7.9"
"tnm_stage0",1.9,"2.03e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.37e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.70e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"6.89e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"7.45e-03","1.1 to 1.6"
"cyt",1,"3.01e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.45e-02","1 to 1.3"
"tnm_stageII",1.6,"1.39e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.10e-03","1.5 to 7.9"
"tnm_stage0",1.9,"1.97e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.50e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"8.34e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.03e-02","1.1 to 1.6"
"nmdptc_max",1,"7.85e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.59e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.91e-03","1.5 to 8"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.33e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.32e-02","1.1 to 1.6"
"nmdptc_n_decayed",1,"2.11e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.04e-02","1 to 1.3"
"tnm_stageII",1.6,"1.28e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.20e-03","1.5 to 7.9"
"tnm_stage0",1.9,"2.03e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.31e-01","0.2 to 2"
"TMB.cathigh",1.6,"7.63e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.22e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.17e-02","1.1 to 1.6"
"nmdptc_frac_decayed",1,"7.13e-01","0.8 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.62e-02","1 to 1.3"
"tnm_stageII",1.6,"1.20e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"3.90e-03","1.5 to 8"
"tnm_stage0",1.9,"1.99e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.14e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.23e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.45e-02","1.1 to 1.6"
"nmdptc_med",1,"7.52e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.82e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.85e-03","1.5 to 8"
"tnm_stage0",1.9,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"4.68e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.34e-02","1.1 to 1.6"
"nmdptc_med.wt",1,"3.38e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.13e-02","1 to 1.3"
"tnm_stageII",1.6,"1.20e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.05e-03","1.5 to 7.9"
"tnm_stage0",1.9,"2.00e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.34e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.48e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.28e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.25e-02","1.1 to 1.6"
"nmdptc_mean",1,"7.59e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.85e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.85e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"4.72e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.35e-02","1.1 to 1.6"
"nmdptc_mean.wt",1,"3.72e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.09e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.05e-03","1.5 to 8"
"tnm_stage0",1.9,"1.99e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.35e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.26e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.26e-02","1.1 to 1.6"
"nmdfs_max",1,"2.86e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.81e-02","1 to 1.3"
"tnm_stageII",1.6,"1.20e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.41e-03","1.5 to 8.1"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.48e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"1.53e-11","1.4 to 2"
"PDL1.catmed",1.4,"1.12e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.62e-02","1 to 1.6"
"nmdfs_n_decayed",1,"2.22e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.81e-02","1 to 1.3"
"tnm_stageII",1.6,"1.44e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.23e-03","1.5 to 7.9"
"tnm_stage0",2,"1.84e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.31e-01","0.2 to 2"
"TMB.cathigh",1.6,"8.45e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.45e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.04e-02","1.1 to 1.6"
"nmdfs_frac_decayed",1.1,"1.42e-01","1 to 1.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.00e-02","1 to 1.3"
"tnm_stageII",1.6,"1.56e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.6,"2.86e-03","1.6 to 8.3"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.29e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.83e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.15e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.45e-02","1.1 to 1.6"
"nmdfs_med",1,"1.12e-02","1 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"4.08e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.6,"2.73e-03","1.6 to 8.4"
"tnm_stage0",1.9,"2.10e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.44e-01","0.2 to 2"
"TMB.cathigh",1.7,"6.36e-12","1.5 to 2"
"PDL1.catmed",1.4,"7.36e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"8.98e-03","1.1 to 1.6"
"nmdfs_med.wt",1.1,"2.24e-03","1 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"3.83e-02","1 to 1.3"
"tnm_stageII",1.6,"9.88e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.6,"0.00e+00","3.7 to 5.6"
"tnm_stageX",3.6,"2.67e-03","1.6 to 8.4"
"tnm_stage0",1.9,"2.09e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.48e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"3.28e-12","1.5 to 2"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.40e-02","1.1 to 1.6"
"nmdfs_mean",1,"7.70e-03","1 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"3.91e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.6,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.6,"2.70e-03","1.6 to 8.4"
"tnm_stage0",1.9,"2.11e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.48e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"5.79e-12","1.5 to 2"
"PDL1.catmed",1.4,"7.23e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"8.68e-03","1.1 to 1.6"
"nmdfs_mean.wt",1.1,"1.93e-03","1 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"3.79e-02","1 to 1.3"
"tnm_stageII",1.6,"9.98e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.6,"0.00e+00","3.7 to 5.6"
"tnm_stageX",3.6,"2.66e-03","1.6 to 8.4"
"tnm_stage0",1.9,"2.10e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.49e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"3.23e-12","1.5 to 2"
"PDL1.catmed",1.4,"1.22e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.41e-02","1.1 to 1.6"
"nmdns_max",1,"1.74e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.29e-02","1 to 1.3"
"tnm_stageII",1.6,"1.11e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.46e-03","1.5 to 7.9"
"tnm_stage0",2,"1.75e-01","0.7 to 5.5"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.6,"9.53e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.50e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.48e-02","1.1 to 1.6"
"nmdns_n_decayed",1,"3.83e-03","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"8.13e-02","1 to 1.3"
"tnm_stageII",1.6,"1.43e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.3,"5.06e-03","1.4 to 7.7"
"tnm_stage0",2,"1.68e-01","0.7 to 5.5"
"tnm_stageI/II NOS",0.6,"4.14e-01","0.2 to 2"
"TMB.cathigh",1.5,"1.15e-07","1.3 to 1.8"
"PDL1.catmed",1.4,"1.68e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.62e-02","1 to 1.6"
"nmdns_frac_decayed",0.9,"2.92e-01","0.8 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.76e-02","1 to 1.3"
"tnm_stageII",1.6,"1.29e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.47e-03","1.5 to 8.1"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.33e-01","0.2 to 2"
"TMB.cathigh",1.6,"6.99e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.46e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.90e-02","1 to 1.6"
"nmdns_med",1,"1.83e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.89e-02","1 to 1.3"
"tnm_stageII",1.6,"1.11e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.00e-03","1.5 to 8"
"tnm_stage0",2,"1.82e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.03e-09","1.4 to 1.9"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.81e-02","1 to 1.6"
"nmdns_med.wt",1,"1.78e-01","0.9 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.96e-02","1 to 1.3"
"tnm_stageII",1.6,"1.14e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.07e-03","1.5 to 8"
"tnm_stage0",2,"1.82e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.32e-01","0.2 to 2"
"TMB.cathigh",1.6,"2.24e-09","1.4 to 1.9"
